Tm,Lex,Luhn,Lsa,Tr,LDA
1,0.001735590866113019,6,-0.3668765901662536,0.0010275365512658092,0.47861671012161844
0,0.002524070371447299,0,-0.39241697279488513,0.0008613269988171597,0.3333333333333333
0,0.002182399026786179,6,-0.3868394572945655,0.0021234575745345597,0.5001108561818461
0,0.0019451369327279542,0,-0.3162603507735715,0.0007725985078820374,0.3333333333333333
0,0.0007357597763860495,0,-0.44249782250455943,0.0003716563197788583,0.3333333333333333
0,0.002327070645182858,6,-0.264627540639104,0.0028161114310761006,0.3333333333333333
0,0.002041169052619031,6,-0.38992639350382263,0.0028676635762036424,0.5076303165757232
0,0.0015022213116554076,5,-0.4021917422831672,0.001632154461507863,0.44526557168508146
0,0.0018028318649407175,3,-0.393141736769224,0.0013859915032323209,0.4674832844966205
0,0.001322829839282218,14,-0.20867606087215174,0.002614609829414328,0.4693738007845033
0,0.001662483342865884,0,-0.40464341471184717,0.0006691949392104863,0.3333333333333333
0,0.002032795006913723,0,-0.3569462496449875,0.0007720048840096562,0.3333333333333333
0,0.0016603414661132733,0,-0.42715351292232906,0.0007132688262089156,0.3333333333333333
0,0.0006099149513178156,0,-0.3427322663048884,3.0350885363716862e-05,0.3333333333333333
0,0.0008002940634482438,0,-0.39144206313171737,0.00037392498570416974,0.3333333333333333
0,0.0009985264442638724,0,-0.1674476028781946,0.00011973566065188318,0.3333333333333333
2,0.0015407304057431573,3,-0.4179288121950358,0.0019797758632306337,0.6213950882683063
0,0.0016456340568209494,11,-0.2960039205169722,0.0002095498344786632,0.4000093085937363
0,0.0010569325814613415,5,-0.33187236587479113,0.001579013642845437,0.41246470243942135
0,0.0012646332347175185,0,-0.16184067545854336,0.00041476647672661907,0.3333333333333333
0,0.0024977273459840296,0,-0.4319031140211075,0.0009587947595759163,0.3333333333333333
0,0.0010869979925979933,0,-0.1672723375502385,0.0004473608961089112,0.3333333333333333
1,0.002213711630173594,0,-0.39819868034335726,0.0008419875975711153,0.3333333333333333
0,0.0013150157254275445,0,-0.3295260364193289,0.0006309337914645932,0.3333333333333333
2,0.002189376108829191,18,-0.4063158357928871,0.004496582545605733,0.49905162503625833
0,0.0025536701540082836,0,-0.39495347267978936,0.0009366226931378439,0.3333333333333333
0,0.0006386558991945972,0,-0.14633183035609432,0.00027758879298022705,0.3333333333333333
0,0.0009086691807932804,0,-0.29862106636254204,0.00037151937824102444,0.3333333333333333
2,0.001464569092402143,5,-0.3613121554108999,0.0020730848921578964,0.5108105482061132
0,0.0015671836296244884,7,-0.26614323134757806,0.002382495358773036,0.49343882908614306
0,0.0013009515436132445,0,-0.28224962370621426,0.0005546311939333194,0.3333333333333333
0,0.0009128006314075914,0,-0.2328740000298056,-0.0002856901306981956,0.3333333333333333
0,0.0012498944256190741,0,-0.3255222567709861,0.0005392774544306992,0.3333333333333333
0,0.001519780310189295,0,-0.3349394204144615,0.0006429503602387124,0.3333333333333333
1,0.002270179655582678,12,-0.2808646942839901,0.004105974077126451,0.503352203978446
0,0.002397692542422104,6,-0.24134310124241176,0.0035676660352104974,0.3333333333333333
0,0.0018461647013263422,3,-0.4642759950888816,0.00022606334605622153,0.3333333333333333
0,0.0013225866867012802,0,-0.3911323656968793,0.0005771678402875567,0.3333333333333333
1,0.0007140276981659673,3,-0.32011362931972653,0.00045518271297779973,0.46050560078045805
0,0.0023873675458708672,7,-0.39878394741706874,0.004327371644028038,0.48760106356475885
0,0.0006190777177213835,0,-0.30111830967239994,-7.91405388907376e-05,0.3333333333333333
0,0.0006489526181576522,0,-0.3989395906941863,0.000339432023988915,0.3333333333333333
0,0.0009989249750873375,0,-0.16693452417901045,0.0004025480695449293,0.3333333333333333
0,0.002598676634739367,0,-0.48981802941621805,0.0009366219210507279,0.3333333333333333
0,0.0004404220905643585,0,-0.2481635133283627,0.00024987509424940514,0.3333333333333333
0,0.002438236983474102,0,-0.3056079278836309,0.0009308105617309969,0.3333333333333333
2,0.0024405994419104365,6,-0.3057555318394795,0.0037140183560501706,0.49735199742660535
0,0.00130199658443434,0,-0.2609895205888483,0.0005678592767158302,0.3333333333333333
