"('Tm',)","('Lex',)","('Luhn',)","('Lsa',)","('Tr',)","('LDA',)","('Tm', 'Lex')","('Tm', 'Luhn')","('Tm', 'Lsa')","('Tm', 'Tr')","('Tm', 'LDA')","('Lex', 'Luhn')","('Lex', 'Lsa')","('Lex', 'Tr')","('Lex', 'LDA')","('Luhn', 'Lsa')","('Luhn', 'Tr')","('Luhn', 'LDA')","('Lsa', 'Tr')","('Lsa', 'LDA')","('Tr', 'LDA')","('Tm', 'Lex', 'Luhn')","('Tm', 'Lex', 'Lsa')","('Tm', 'Lex', 'Tr')","('Tm', 'Lex', 'LDA')","('Tm', 'Luhn', 'Lsa')","('Tm', 'Luhn', 'Tr')","('Tm', 'Luhn', 'LDA')","('Tm', 'Lsa', 'Tr')","('Tm', 'Lsa', 'LDA')","('Tm', 'Tr', 'LDA')","('Lex', 'Luhn', 'Lsa')","('Lex', 'Luhn', 'Tr')","('Lex', 'Luhn', 'LDA')","('Lex', 'Lsa', 'Tr')","('Lex', 'Lsa', 'LDA')","('Lex', 'Tr', 'LDA')","('Luhn', 'Lsa', 'Tr')","('Luhn', 'Lsa', 'LDA')","('Luhn', 'Tr', 'LDA')","('Lsa', 'Tr', 'LDA')","('Tm', 'Lex', 'Luhn', 'Lsa')","('Tm', 'Lex', 'Luhn', 'Tr')","('Tm', 'Lex', 'Luhn', 'LDA')","('Tm', 'Lex', 'Lsa', 'Tr')","('Tm', 'Lex', 'Lsa', 'LDA')","('Tm', 'Lex', 'Tr', 'LDA')","('Tm', 'Luhn', 'Lsa', 'Tr')","('Tm', 'Luhn', 'Lsa', 'LDA')","('Tm', 'Luhn', 'Tr', 'LDA')","('Tm', 'Lsa', 'Tr', 'LDA')","('Lex', 'Luhn', 'Lsa', 'Tr')","('Lex', 'Luhn', 'Lsa', 'LDA')","('Lex', 'Luhn', 'Tr', 'LDA')","('Lex', 'Lsa', 'Tr', 'LDA')","('Luhn', 'Lsa', 'Tr', 'LDA')","('Tm', 'Lex', 'Luhn', 'Lsa', 'Tr')","('Tm', 'Lex', 'Luhn', 'Lsa', 'LDA')","('Tm', 'Lex', 'Luhn', 'Tr', 'LDA')","('Tm', 'Lex', 'Lsa', 'Tr', 'LDA')","('Tm', 'Luhn', 'Lsa', 'Tr', 'LDA')","('Lex', 'Luhn', 'Lsa', 'Tr', 'LDA')","('Tm', 'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA')"
0.29513370990753174,0.2999442021052043,0.3376789490381877,0.2531682848930359,0.2563873529434204,0.2486945390701294,0.29250985383987427,0.3158126672108968,0.276697297890981,0.29637451966603595,0.2925342520078023,0.3343569040298462,0.259886900583903,0.27130645513534546,0.28574587901433307,0.30560219287872314,0.2908046046892802,0.32614898681640625,0.26315148671468097,0.25221792856852215,0.2669758200645447,0.3107948899269104,0.27906209230422974,0.29804879426956177,0.2900962034861247,0.30133984486262005,0.3207729458808899,0.3126198848088582,0.2804933389027913,0.273426612218221,0.290277361869812,0.30515652894973755,0.3074729045232137,0.3229418992996216,0.2636876900990804,0.2599366307258606,0.2758799195289612,0.2985683083534241,0.2961326638857524,0.29931888977686566,0.2583291133244832,0.30263014634450275,0.3186199863751729,0.3096328576405843,0.2830742994944255,0.27449748913447064,0.29127303759257,0.30571963389714557,0.2955252130826314,0.31318310896555585,0.2785479625066121,0.29584650198618573,0.29826241731643677,0.30297263463338214,0.2619391679763794,0.2904502749443054,0.3051092028617859,0.29696977138519287,0.31060244639714557,0.2788306474685669,0.29999130964279175,0.2903042833010356,0.29800504446029663
0.48224278291066486,0.46184269587198895,0.43851327896118164,0.4713306824366252,0.2811005115509033,0.4594663381576538,0.4823288520177205,0.48290900389353436,0.49277106920878094,0.4196334679921468,0.4737817843755086,0.44899221261342365,0.4845873514811198,0.31730204820632935,0.4802943468093872,0.5032437245051066,0.34668246905008954,0.4471474885940552,0.416064977645874,0.463556448618571,0.31928616762161255,0.48016154766082764,0.49416446685791016,0.44658366839090985,0.47557421525319415,0.4994113842646281,0.454123576482137,0.4802367289861043,0.47846142450968426,0.4839524030685425,0.4280016819636027,0.5058353344599406,0.39010457197825116,0.45756812890370685,0.43527857462565106,0.47802547613779706,0.3488850196202596,0.45125003655751544,0.49501295884450275,0.3718791405359904,0.4274049997329712,0.5018365780512491,0.4613521496454875,0.48181529839833576,0.4845588604609172,0.48535847663879395,0.44026708602905273,0.4945983091990153,0.4926075537999471,0.45304667949676514,0.47218390305836994,0.46150660514831543,0.49990542729695636,0.3930802345275879,0.4379283587137858,0.4471814235051473,0.49914971987406415,0.49474934736887616,0.4560520648956299,0.4764626820882161,0.4851214488347371,0.45454450448354083,0.4886040687561035
0.21552942196528116,0.22464319070180258,0.28003772099812824,0.1749568780263265,0.2538419763247172,0.1722223162651062,0.21245646476745605,0.2378490169843038,0.19479928414026895,0.23376729091008505,0.21417967478434244,0.2706797917683919,0.17961631218592325,0.2502806782722473,0.20603020985921225,0.22208601236343384,0.2644188205401103,0.2591387430826823,0.19631407658259073,0.17512202262878418,0.2383463978767395,0.23282422622044882,0.1970534324645996,0.227202037970225,0.2108857830365499,0.2182584603627523,0.25157447655995685,0.23455490668614706,0.20139217376708984,0.19265496730804443,0.22288264830907187,0.2214555342992147,0.2626325885454814,0.25170864661534625,0.19175980488459268,0.1804764668146769,0.2341020703315735,0.22546633084615073,0.2136083443959554,0.2546578844388326,0.18854198853174844,0.2190974752108256,0.24713985125223795,0.23074940840403238,0.20274933179219565,0.19358267386754355,0.22068299849828085,0.22366211811701456,0.21337105830510458,0.24338281154632568,0.2003483772277832,0.22012339035669962,0.21510008970896402,0.24928597609202066,0.18951402107874551,0.21771846214930216,0.22201784451802573,0.21457473436991373,0.2383845845858256,0.19963677724202475,0.21952555576960245,0.21559898058573404,0.21673734982808432
0.06998411317666371,0.06800882518291473,0.0788599004348119,0.04985852539539337,0.05587547520796458,0.04776777823766073,0.06965466837088267,0.07773865759372711,0.06612482170263927,0.07164225975672404,0.06628258526325226,0.08012872437636058,0.054196144143740334,0.06080333888530731,0.06686062117417653,0.07627088824907939,0.07054559886455536,0.07540494700272878,0.05770807464917501,0.047797580560048424,0.056282167633374534,0.07800176739692688,0.06801807880401611,0.0716084490219752,0.06732590993245442,0.07635608812173207,0.08183927834033966,0.07825828591982524,0.0673247476418813,0.06270713110764821,0.06716553370157878,0.07714536786079407,0.07212359706560771,0.0760040134191513,0.05706343054771423,0.0552278608083725,0.06060367822647095,0.0731807251771291,0.07126388450463612,0.07012907167275746,0.05457062522570292,0.07573990027109782,0.08115626871585846,0.07699505984783173,0.06805659333864848,0.06271238625049591,0.06815013289451599,0.0767212559779485,0.07319559156894684,0.07869821786880493,0.06444334487120311,0.07236612836519878,0.07344143092632294,0.07217265168825786,0.05420463780562083,0.07232444981733958,0.07731290658315022,0.07336774965127309,0.07743244369824727,0.0652111421028773,0.07458032667636871,0.07134702304999034,0.07282996674378713
0.11578334371248881,0.10562979181607564,0.10356639822324117,0.09363060196240743,0.06203567485014597,0.08901576201121013,0.11666873097419739,0.12019422650337219,0.11913596590360005,0.10356834530830383,0.10862975319226582,0.10905576745669048,0.10149299105008443,0.07198581099510193,0.11259353160858154,0.12718332807223,0.08566245436668396,0.1048202912012736,0.09258065621058147,0.08878058195114136,0.06834610303243001,0.1221069594224294,0.12166911363601685,0.10809118549029033,0.11140174667040507,0.12784629066785178,0.11682063341140747,0.12132018804550171,0.11557384332021077,0.1115286648273468,0.09905688961346944,0.12918376922607422,0.09272648890813191,0.10902399818102519,0.09526894489924113,0.10164755582809448,0.0779274155696233,0.11085757613182068,0.11982075373331706,0.08746170997619629,0.09068453311920166,0.12671579917271933,0.11850294470787048,0.12113521496454875,0.11768903334935506,0.11137270927429199,0.10327424605687459,0.1251242458820343,0.12342543403307597,0.11531782150268555,0.11111989617347717,0.11327842871348064,0.12364736199378967,0.09421563148498535,0.09103699525197347,0.1113117237885793,0.12798190116882324,0.12380571166674297,0.11490873495737712,0.11272606253623962,0.12212955951690674,0.11188613375027974,0.12084730466206868
0.05083879828453064,0.050722370545069374,0.06478473544120789,0.03432664771874746,0.053592185179392494,0.032954042156537376,0.05022245645523071,0.05814602971076965,0.046330283085505165,0.055657535791397095,0.04824076592922211,0.06429396073023479,0.03737690051396688,0.0552884042263031,0.04814298450946808,0.055103143056233726,0.06158967316150665,0.05944476028283437,0.04257421692212423,0.03303913772106171,0.048737516005833946,0.057993357380231224,0.04782330493132273,0.05437383055686951,0.04870691895484924,0.05506194134553274,0.06387028594811757,0.058423012495040894,0.048177396257718406,0.044062515099843345,0.05151693522930145,0.055713966488838196,0.060044472416241966,0.058803473909695946,0.04128518948952357,0.03829165051380793,0.0501570999622345,0.055158148209253945,0.05122994383176168,0.05942369997501373,0.03957187136014303,0.05462546149889628,0.06265815099080403,0.05704198280970255,0.04853040476640066,0.044106910626093544,0.051524182160695396,0.05589986344178518,0.05258983373641968,0.060765345891316734,0.04594796895980835,0.05375449359416962,0.052792285879453026,0.05906789004802704,0.03908077875773112,0.05417125920454661,0.05592656135559082,0.05272916456063589,0.059157222509384155,0.04644288122653961,0.05427419642607371,0.05293110509713491,0.052686686317125954
0.15546603004137674,0.15382849176724753,0.17505943775177002,0.1296245257059733,0.1522662341594696,0.13045797745386759,0.15521750847498575,0.16678577661514282,0.14562857151031494,0.16267624497413635,0.15514052907625833,0.17513366540273032,0.13537449638048807,0.15894650419553122,0.14830851554870605,0.15976997216542563,0.16609957814216614,0.17367905378341675,0.14418530464172363,0.13050609827041626,0.15711294611295065,0.1665611962477366,0.14705913265546164,0.16136627395947775,0.15519862373669943,0.16070109605789185,0.17009987433751425,0.1672749718030294,0.1494037608305613,0.14399073521296182,0.15767003099123636,0.1585575739542643,0.16794562339782715,0.17380791902542114,0.14277745286623636,0.13539048035939535,0.15740047891934714,0.1596206525961558,0.15682541330655417,0.16597763697306314,0.14103584488232931,0.1607007384300232,0.1686283747355143,0.16363338629404703,0.1489566961924235,0.14350121219952902,0.15612061818440756,0.15936445196469626,0.15778259436289468,0.16757579644521078,0.1465450425942739,0.15600725015004477,0.15845035513242087,0.16767783959706625,0.1412168343861898,0.1564486026763916,0.15825742483139038,0.1568336288134257,0.16635674238204956,0.1460187832514445,0.15729674696922302,0.1568502684434255,0.16013699769973755
0.25465863943099976,0.23657931884129843,0.22720152139663696,0.24168350299199423,0.16654032468795776,0.24147321780522665,0.25676488876342773,0.2556801239649455,0.260245939095815,0.23085536559422812,0.2521562973658244,0.23553725083669028,0.25233888626098633,0.18545387188593546,0.24919050931930542,0.2636852463086446,0.19754586617151895,0.23880610863367716,0.22757299741109213,0.2404091159502665,0.18742897113164267,0.25838180383046466,0.2614651123682658,0.24199074506759644,0.25498096148173016,0.26671187082926434,0.24126539627710977,0.2575315237045288,0.2540487249692281,0.25525933504104614,0.23225762446721396,0.2637532949447632,0.21302606662114462,0.24661552906036377,0.2353271245956421,0.24883381525675455,0.19857865571975708,0.24141573905944824,0.26181870698928833,0.206638773282369,0.23230109612147012,0.266928752263387,0.2444350520769755,0.2552476127942403,0.2547857364018758,0.2540568709373474,0.23528645435969034,0.25799794991811115,0.2638398011525472,0.24251975615819296,0.24810141324996948,0.24319028854370117,0.264946182568868,0.2175386349360148,0.23561829328536987,0.24046452840169272,0.25905903180440265,0.2624744375546773,0.24422607819239298,0.24900917212168375,0.25497835874557495,0.24511591593424478,0.2627360423405965
0.11340740323066711,0.11531025171279907,0.1452972193559011,0.08950275182723999,0.1523396074771881,0.09027740359306335,0.11260055502255757,0.1254824697971344,0.10240492224693298,0.1282075047492981,0.11341782410939534,0.14170019825299582,0.09355932474136353,0.14691802859306335,0.1069251795609792,0.11599487066268921,0.15233676632245383,0.1377615431944529,0.10770830512046814,0.09052235881487529,0.14197657505671182,0.12455341219902039,0.10369441906611125,0.1229710578918457,0.11274489760398865,0.11635218063990276,0.13325382272402445,0.12538039684295654,0.10739325483640035,0.1013975441455841,0.12109056115150452,0.11489630738894145,0.14324400822321573,0.13535227378209433,0.10387866695721944,0.0940323273340861,0.13395229975382486,0.12050165732701619,0.11314833164215088,0.14089504877726236,0.10316998759905498,0.11629925171534221,0.1306824584801992,0.12181518475214641,0.1066905955473582,0.1011512279510498,0.11841268340746562,0.11656240622202556,0.11381508906682332,0.13014009594917297,0.10539937019348145,0.11611385146776836,0.1143556038538615,0.13786452015240988,0.10220959782600403,0.1173500120639801,0.11513288815816243,0.11315737167994182,0.1276851693789164,0.10459531346956889,0.11499730745951335,0.11657227079073589,0.11643253763516744
0.2220566670099894,0.21468750635782877,0.23868918418884277,0.186290442943573,0.1883858839670817,0.1815066933631897,0.2165041963259379,0.23052050669987997,0.20675124724706015,0.2217057744661967,0.21232531468073526,0.23706352710723877,0.19088824590047201,0.1982172131538391,0.2078317403793335,0.22752424081166586,0.21039042870203653,0.23188082377115884,0.19814523061116537,0.18272956212361655,0.19068257013956705,0.2309963901837667,0.21059489250183105,0.22364461421966553,0.21467316150665283,0.22328060865402222,0.23542986313501993,0.2313959797223409,0.21329589684804282,0.2025450070699056,0.21262657642364502,0.22694075107574463,0.2220835288365682,0.23388932148615518,0.19806899627049765,0.19361776113510132,0.20077311992645264,0.22281432151794434,0.21790526310602823,0.21541317303975424,0.18876832723617554,0.22338924805323282,0.23494346936543783,0.2289199431737264,0.21112553278605142,0.20444216330846152,0.2177550196647644,0.22820987304051718,0.2185280124346415,0.23319156964619955,0.20945618549982706,0.21877872943878174,0.2213535706202189,0.22024418910344443,0.1930437684059143,0.2167148987452189,0.2239250342051188,0.2182780901590983,0.2299218773841858,0.20782017707824707,0.2213473121325175,0.21863007545471191,0.21803289651870728
