,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.05492180450357652,0.09423205136017203,0.041970261708831426,0.03368375709479684,0.06031550028365913,0.023742187871573207,0.02499868046163027,0.04507346008548727,0.01942179889101729,0.03795346061787173,0.06896931055094245,0.029116691126013266
1,"'Lex', 'LDA'",0.06595296142378579,0.1003929836481621,0.053599367809797245,0.03615028692390768,0.056916519643538756,0.02748201531511366,0.03362467689475388,0.04670694584206526,0.028803981621808875,0.047049717884533424,0.06956594554911077,0.03921237773173015
2,"'Lex', 'Lsa'",0.05398121012073823,0.09378325280243628,0.04223905435454205,0.031082687423175114,0.06087144105401898,0.02173859681101926,0.028102067009612763,0.04639630811729414,0.022121488782571728,0.040488979106394055,0.08224719656672261,0.03044171707210144
3,"'Lex', 'Lsa', 'LDA'",0.054352810178414694,0.08940633664296338,0.04270674946033806,0.03198217339227616,0.05648504693706352,0.02280739272956397,0.026476886414085722,0.04308216790609964,0.021218822769331763,0.044385445828767335,0.07584465074149456,0.03418607658750574
4,"'Lex', 'Lsa', 'Tr'",0.06023973721486767,0.1063917614783259,0.04679141564447676,0.034201955483060445,0.059323283935095596,0.024878177565320802,0.02861450859180277,0.053675117019497384,0.022508054409430243,0.04229894600735736,0.08258253629804815,0.032400327246399206
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.05921425991370372,0.10009300533160176,0.04691545998536408,0.035141233786774445,0.05770542398637071,0.02596160823120083,0.026955381770306625,0.04597130768554609,0.022092800727196885,0.041982202409460795,0.07404312570152939,0.03302178922817156
6,"'Lex', 'Luhn'",0.07112360781521479,0.10556957856102861,0.06427283596027085,0.04437738945719386,0.06315225761478344,0.03590422815339135,0.03813842363377783,0.05717349343064344,0.034254867646026727,0.05624575381924431,0.08801151762151675,0.04774106800719989
7,"'Lex', 'Luhn', 'LDA'",0.06883056749204235,0.09970944008656295,0.05734905994363325,0.041513596636207746,0.060813350064762024,0.03223028171451753,0.03406352222098136,0.052731717236020055,0.027635720217046876,0.05504685624973258,0.0840277410868763,0.044277320571837635
8,"'Lex', 'Luhn', 'Lsa'",0.07376333296957333,0.11425229260390457,0.05964384866447368,0.04919902409226433,0.08017726899597219,0.0368065456689162,0.03792301248432836,0.06035394887249339,0.030912880328639158,0.05491380415273397,0.0973031837838212,0.04276187570937923
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.07230653865256513,0.10810720543935913,0.05845315212123125,0.0465051259281023,0.07292679755356353,0.03494553303721835,0.04008162012897084,0.05925992416961612,0.032791771314728435,0.053173445453707814,0.08498607885583839,0.042554315521502004
10,"'Lex', 'Luhn', 'Lsa', 'Tr'",0.07055321814993315,0.11200157665746882,0.05623918520937323,0.043125797967743275,0.07048684601394013,0.0320543078615382,0.0345818094169925,0.05547214734626445,0.028153527848551217,0.05045447424789208,0.08879761433764276,0.03915565206521891
11,"'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.06804521533353564,0.10434843431830135,0.05445614134133297,0.0385589260760961,0.06026496779294839,0.029045041751641708,0.03744100584172007,0.054530641883764025,0.030727633277044145,0.05451551392828695,0.08874661745626747,0.042615102374095146
12,"'Lex', 'Luhn', 'Tr'",0.08055193910525693,0.11928473487538453,0.062313162400357544,0.039744355056602045,0.05432404333623523,0.03182679159325626,0.0368102446207921,0.05724822549047709,0.03663104717341939,0.0569872013439972,0.08522145993846006,0.04489455652608408
13,"'Lex', 'Luhn', 'Tr', 'LDA'",0.07831798247239327,0.11006699885791678,0.06493826145977762,0.04271268056062227,0.0565362282253632,0.03524714810403935,0.03704196961957979,0.05488746284105014,0.030704231853661543,0.0597704010914366,0.08369644736438005,0.04969370433854298
14,"'Lex', 'Tr'",0.08325186085603678,0.11569798953655772,0.08043836766685288,0.0354967144618858,0.04603564279774334,0.03144041469857609,0.04225133763462281,0.05695585807889778,0.05141503353843957,0.061484237694949734,0.08479016485853527,0.057722720676259734
15,"'Lex', 'Tr', 'LDA'",0.07343290537158433,0.1064815903244039,0.06703061106053664,0.03567551998308966,0.047790110655013554,0.029607591991685157,0.03653799968661792,0.05165901151536565,0.03695458919043808,0.05395488556579876,0.07726470570280085,0.05190537353124857
16,"'Lex',",0.06615894130187089,0.10160134513545248,0.05417851399352053,0.036940892024233785,0.05797379023843386,0.02817205866074393,0.03401969072859869,0.048921612243501805,0.028767593368085022,0.04844559352422977,0.07859557669753711,0.039111136430789145
17,"'Lsa', 'LDA'",0.05465891233545574,0.09153765645218838,0.04235790743999325,0.031060033882583483,0.0559524851852378,0.02192035136757653,0.025476730796095828,0.046060764483698,0.019938095574598993,0.04326067264701672,0.07301834192844099,0.033334472963674665
18,"'Lsa', 'Tr'",0.06296497503115331,0.1153933582283961,0.05056550834180596,0.0345250199644562,0.05912941356684392,0.025433043787798124,0.02869255469691503,0.05751962045761996,0.023720722061982936,0.04322612795865335,0.08955316490203812,0.03407148298818507
19,"'Lsa', 'Tr', 'LDA'",0.05946440972494531,0.10910959255288574,0.04578183575315736,0.03165891350122449,0.05177495077237901,0.02334547192491861,0.026443425157164364,0.04987255739766088,0.021459075247106826,0.03854442857652426,0.07144848460964154,0.03095728976983639
20,"'Lsa',",0.05481392637663074,0.09751986374762124,0.04206784155907831,0.03262237347107848,0.0644421759263339,0.022560696697154388,0.026142167236122917,0.04667996171115193,0.020307696786166205,0.042547332789286206,0.08312619537347721,0.03193889750380976
21,"'Luhn', 'LDA'",0.07042628480412734,0.09919332829654472,0.05949200181656223,0.04043360983239085,0.05852979586113469,0.03165042372241659,0.036594197646873466,0.053432614153896205,0.03058860139759569,0.05243685019124169,0.07943384497146261,0.042544609879363496
22,"'Luhn', 'Lsa'",0.07497047430051361,0.11493759621610401,0.06012365091894116,0.04906459010997213,0.07890830050878295,0.036895053808977916,0.03847843736229385,0.057351614233095864,0.03149287427846415,0.05647757604345889,0.0971331359490199,0.04406695094716835
23,"'Luhn', 'Lsa', 'LDA'",0.06924499981948155,0.10549821584320415,0.055620029262324594,0.040611815209055456,0.06550172399739725,0.030257230247818512,0.03408231112670602,0.05474658539661311,0.027574623123907457,0.05263305176690663,0.08528559756251783,0.041715486381894366
24,"'Luhn', 'Lsa', 'Tr'",0.0731248508515179,0.11315407182965713,0.058234422589142076,0.04498260297087598,0.0716282879259701,0.03380139637889418,0.03898420978535607,0.06221288744594405,0.031028430611387256,0.05754460480838488,0.09681035411112061,0.044516085575890436
25,"'Luhn', 'Lsa', 'Tr', 'LDA'",0.06974956912854029,0.10560899650050641,0.05616263013727339,0.038726642869061106,0.0602092862571526,0.02932378551897965,0.03589160765415782,0.054365003442387275,0.029267613051953266,0.053428855683804906,0.0846720154185281,0.042791390729530816
