,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.057734060002715575,0.09762850551274706,0.0453721771976228,0.029562108858162402,0.050589014134136176,0.021298250186175104,0.023768316471887558,0.0437607530351761,0.019107251881630836,0.0384515221641171,0.06717008417691117,0.03022190910405259
1,"'Lex', 'LDA'",0.06117172690771727,0.09742828074632333,0.05266716644266417,0.030530107146485522,0.04973903488520919,0.022934326528880968,0.02600392965052597,0.04693616590873999,0.022680506439240404,0.03956613499093091,0.06365119251444264,0.034965105135372605
2,"'Lex', 'Lsa'",0.05918414046236967,0.0977304521229853,0.047688440276369995,0.031632784902277555,0.05498312636070418,0.02272381032861927,0.028801683116696668,0.05560922606848768,0.021985220696595566,0.04046863240008653,0.07174518786220424,0.03218017035942635
3,"'Lex', 'Lsa', 'LDA'",0.057308901650034556,0.09871729243326424,0.045926016476085775,0.028999000273181346,0.05167699354871608,0.020694319894273523,0.025830527873289114,0.05059307302507496,0.020268148771161343,0.03824717338788738,0.06892726093884709,0.0307676547225761
4,"'Lex', 'Lsa', 'Tr'",0.060659846715484696,0.09752634393600954,0.051173761102293526,0.03393170230181932,0.05127191172306323,0.02628471463425569,0.02982486282241524,0.045788355574378006,0.026627325257235466,0.04694108046754988,0.07826274339394255,0.03884257895295203
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.061085256916777,0.09914694794714582,0.05192980527999735,0.033665252871269584,0.04997339008224334,0.026101886769116928,0.028176751835008076,0.04480121217767051,0.02654677091661603,0.04565161314566462,0.07111558018241046,0.03943687837401085
6,"'Lex', 'Luhn'",0.07950918676569296,0.1071789633978397,0.07736992375561938,0.046486392236014265,0.06142481941134473,0.039229545365832744,0.03377955023656173,0.04522584535159025,0.035196590492113065,0.05250841367062686,0.0709703076647936,0.0507527314273865
7,"'Lex', 'Luhn', 'LDA'",0.0721337852793225,0.10324512024170152,0.06161774143375561,0.04291854213350272,0.05906268082264338,0.03487989721329363,0.03474260055666122,0.05016748102588239,0.02996464820157199,0.0545343235254265,0.07384455592470113,0.04759047747290723
8,"'Lex', 'Luhn', 'Lsa'",0.07646974019689187,0.11440347550810391,0.06566031488162855,0.04041730190697688,0.06225531219323051,0.031499390332386704,0.03338779391935649,0.05592700310599916,0.02815380369033716,0.05009059859270886,0.07443471972137734,0.04497790158739816
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.06686991735175996,0.10819708915654964,0.05592357337829158,0.0353971449744245,0.05691244800207291,0.026792857809683705,0.029017228924693775,0.048508852559050956,0.024622507344050106,0.045819726929419005,0.06912475202910393,0.03971610937606592
10,"'Lex', 'Luhn', 'Lsa', 'Tr'",0.07451624650308013,0.10707477792354222,0.06374034038901738,0.04148537553136916,0.06046185799463262,0.032817686199399704,0.03547293488058964,0.05093388701671222,0.030947497292228367,0.05022672408247165,0.07518613451092586,0.04373213738688668
11,"'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.07289877998448911,0.10603132162611263,0.06316097633616495,0.04189800664701016,0.06330928136050021,0.03258701764463313,0.034488696305780255,0.05183201572975847,0.030008625237629302,0.05329685694397356,0.08111884370525763,0.04612896795287277
12,"'Lex', 'Luhn', 'Tr'",0.0927850212743002,0.12145442597391205,0.07792791222370903,0.0456263359854919,0.05604232628998289,0.03980370630306923,0.0442786617817702,0.06064941092953245,0.039971988197055344,0.06565327364591603,0.08598470629310805,0.05562504470473939
13,"'Lex', 'Luhn', 'Tr', 'LDA'",0.08499876654820535,0.11334598884414367,0.0719744269744322,0.043814764778424324,0.054970890709125406,0.037413297819403786,0.039592854267437624,0.054825688800800944,0.03447814544458377,0.05808177619584159,0.07744061817916764,0.04992183606711653
14,"'Lex', 'Tr'",0.0860054748123341,0.11162172409876199,0.08216836589959624,0.03934332582832878,0.04806446303021577,0.034429853654859406,0.04464054048295035,0.06006907102194703,0.049854385126205866,0.06506140675497396,0.08230326378467581,0.05608147046741226
15,"'Lex', 'Tr', 'LDA'",0.07368772087894518,0.09780259914655998,0.0646230968072364,0.035290202603877115,0.04375174626707419,0.03073644651718129,0.03840750125277964,0.050862373753392476,0.039137137502823244,0.053855718028466594,0.07064647527007349,0.05126769129005875
16,"'Lex',",0.06367761207945728,0.0887912594883349,0.05752433697116057,0.03578264758102454,0.051449357416260305,0.028467235661470077,0.030873819427855533,0.04502176601260347,0.027965864450577693,0.045198846522343405,0.06557791340126513,0.04065963875152183
17,"'Lsa', 'LDA'",0.05581974881051959,0.09478099950890896,0.044838629495508237,0.02968080546019527,0.05311303014921297,0.02106891922404905,0.023788989273155297,0.047507453502559714,0.01872374710558116,0.03656410769636264,0.066369913156041,0.029337990946313237
18,"'Lsa', 'Tr'",0.06079874627620923,0.10609994451907293,0.051374405787662995,0.03496484195405923,0.05285991053571669,0.0268602041573754,0.03444138406292948,0.052599813930582634,0.031615673014216285,0.04664604762319363,0.0845451349305537,0.03796432950436913
19,"'Lsa', 'Tr', 'LDA'",0.05837131509167766,0.09831521744563748,0.04966243211040482,0.03347739306802735,0.04989509828964498,0.02595266422049659,0.02945967041314386,0.04953410812670196,0.027354030068582356,0.04391620158352521,0.07650825188424434,0.03692744701553448
20,"'Lsa',",0.05466968363280181,0.09288908956918948,0.04375429138021089,0.0300773656680886,0.05290959705944573,0.02141918342140326,0.02295532780136422,0.04735890578810715,0.017898937995953244,0.03830911640618582,0.0693474784078327,0.030336135499125075
21,"'Luhn', 'LDA'",0.07656282357002114,0.10618722317326236,0.06572464936821244,0.04429226909913687,0.059186900108922295,0.03672925066768895,0.03553180550053233,0.04861985555932812,0.032049739435326775,0.05759265211055712,0.07934890697495818,0.049708934189920756
22,"'Luhn', 'Lsa'",0.07754949869174156,0.11460972629625345,0.06616733913810514,0.04173475466970455,0.06318547331563298,0.032753750191325336,0.029423535879504394,0.050231076629882854,0.024745805217986437,0.050198141044880365,0.07426492244440681,0.044567772919215105
23,"'Luhn', 'Lsa', 'LDA'",0.06790607245613929,0.10795934713523071,0.057375196657522325,0.03617690184289355,0.05818992835126043,0.027455255345731,0.0283903226663469,0.049896135339407906,0.023608130586457585,0.04688929767763778,0.07037101043073456,0.041184196546888784
24,"'Luhn', 'Lsa', 'Tr'",0.07473236286507448,0.10678414030033134,0.06279292660169355,0.04233932309498871,0.061683980952964394,0.03340929261946941,0.03925943572492753,0.054270352222176965,0.03350921429063783,0.055166843649948574,0.08069282044992057,0.04636767930786663
