,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.05520859344244895,0.07166097929148181,0.05439871452381914,0.02345000784451471,0.029371766911259558,0.02009761285708309,0.02635980705907176,0.032778930632949524,0.0268666750259565,0.03932501211715242,0.05637512179383299,0.03714857455289579
1,"'Lex', 'LDA'",0.06863912568257324,0.07638753797215099,0.07774951585902036,0.04092080652815746,0.043787126901288054,0.04060260310061535,0.03466938625192414,0.03657167159319584,0.042108552727040595,0.04551302474126819,0.05123327386634422,0.053375115725620724
2,"'Lex', 'Lsa'",0.06336635539122773,0.07335350093411208,0.0665847563846367,0.03366263765302513,0.03922688363638762,0.030277324567714425,0.02911356067013475,0.03423673424307881,0.03158085360968434,0.041608003046928264,0.0554012269991756,0.04307289420767464
3,"'Lex', 'Lsa', 'LDA'",0.06629395517622856,0.07643933857817913,0.06831788598968276,0.034305373974213405,0.040269447473521354,0.03071705804828718,0.02850412406393998,0.03339571036442676,0.03062488724830887,0.040468958367025666,0.052179083971242865,0.04246533583218701
4,"'Lex', 'Lsa', 'Tr'",0.07022952185689596,0.08472480095676307,0.07495298736352216,0.04701298145759227,0.048323375426274316,0.048030929012918035,0.043250998789352776,0.043795669122245966,0.05050882304779788,0.05323635571707986,0.06421965906114015,0.05766123274371458
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.0710653578662099,0.0852258682125835,0.07538773145009398,0.04566080772064953,0.047081289998340124,0.04564968709353426,0.04176257354089742,0.04519437433609636,0.046024868345337755,0.05291223564404612,0.06336868465603071,0.056204035238830136
6,"'Lex', 'Luhn'",0.08313969016464856,0.09455396513470513,0.09072694586325365,0.05261444731715199,0.05500216336009685,0.05341731862493675,0.04716624133645282,0.05433978973300274,0.053367520735963986,0.06691055129798289,0.07293630561262641,0.07406122347554782
7,"'Lex', 'Luhn', 'LDA'",0.08843685066673883,0.09527774990867266,0.09189426934030573,0.05443150276179964,0.0568978241553842,0.0538747710251671,0.05266527716095033,0.05580827326088581,0.05466124882608291,0.07033085863558357,0.07413297829404052,0.07357927019656811
8,"'Lex', 'Luhn', 'Lsa'",0.08059985918431815,0.08896775563401155,0.08748364700278448,0.0503917577673822,0.0557491245598027,0.04822081187303917,0.04105742081619368,0.04582677354733655,0.04388372566847645,0.05983733353792662,0.06511051812138696,0.06592586338951112
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.08098350937007866,0.08359551229831921,0.09163484538746382,0.0512623899138623,0.05657249628567673,0.04898142052592583,0.04140580563457529,0.042590402599846616,0.04712317419380077,0.060880562024728455,0.06336392240253158,0.06821546794158463
