,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
40,"'Tm', 'Lex', 'Luhn', 'Lsa', 'Tr'",0.06774970715175777,0.056943808155356476,0.12760640975738724,0.04125370131685672,0.027784833657644573,0.08623864214969236,0.04015074763265303,0.029620461991957878,0.08756089390729158,0.05153521101432282,0.040052102978672476,0.10880180104419684
41,"'Tm', 'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.06564964873132301,0.05368722856171938,0.14458149999859585,0.046487806254104404,0.030757408653147904,0.1010699239861912,0.0339780529264665,0.024321677628395096,0.08929251703973172,0.054199049839882794,0.040005584217919145,0.12755607067395947
42,"'Tm', 'Lex', 'Luhn', 'Tr'",0.07019693220348125,0.052086337856601675,0.13719824411069093,0.045970650857348395,0.03027063038375295,0.10190226639856015,0.040322233760804876,0.02841948305025923,0.0901910082784907,0.0553291302583173,0.03968882011821322,0.11951108243738157
43,"'Tm', 'Lex', 'Luhn', 'Tr', 'LDA'",0.06898323249347067,0.051338784667833856,0.13415923824200018,0.04543501087009837,0.03022176712790523,0.09767180314870381,0.036778255830726324,0.026204872049848598,0.0829560250239002,0.056717823227193806,0.04041451571742211,0.12311009919914245
44,"'Tm', 'Lex', 'Tr'",0.07133730109474475,0.059314680073006554,0.12156670043701048,0.044915369591398385,0.03189601455794832,0.08758277695499805,0.04385773887086803,0.034235378861349586,0.09109705250056546,0.059912902504592636,0.04690425507886834,0.11919370424315906
45,"'Tm', 'Lex', 'Tr', 'LDA'",0.06265243874482268,0.0577043785290028,0.11626824816739474,0.03596742394315144,0.02414576266366273,0.07986321215141452,0.03409713882258341,0.026906971251895936,0.09055707498471466,0.05062714192999641,0.041515478987570124,0.11665084287952465
46,"'Tm', 'Lsa'",0.07338802332864067,0.06319437971575934,0.1365712072179105,0.05050064246308553,0.03812856883656693,0.0887537152353923,0.04486593089772181,0.03434683520577234,0.09415509196578328,0.060176135639736075,0.049100275842055695,0.11585076048811142
47,"'Tm', 'Lsa', 'LDA'",0.0653528457708967,0.055917419956664036,0.12934999026775962,0.04522779048234496,0.03149442931716948,0.08600474316356747,0.040072752101557835,0.030319359262677217,0.08969178842269226,0.05394788002197351,0.04187980389508504,0.11308139790960975
48,"'Tm', 'Lsa', 'Tr'",0.07418718849080488,0.06866032020050199,0.11727066753307275,0.03929816712922261,0.031392033747456034,0.06665247863209153,0.03831829530810509,0.033174879346892144,0.07439747574456489,0.06138105432287094,0.05403545329472084,0.10039243844879471
49,"'Tm', 'Lsa', 'Tr', 'LDA'",0.06300119718411076,0.05983205658814827,0.10825333827751896,0.033374240501890286,0.023347194084754715,0.066477769840592,0.03173338371248757,0.02924902063887496,0.06741719573033161,0.05135858566791447,0.044367506959021995,0.0960349559354552
50,"'Tm', 'Luhn'",0.08472354288491264,0.06365278650310549,0.15226542857867714,0.0490461375909322,0.0327671561906537,0.10245780233279088,0.05073730826871495,0.03619132369036801,0.10560611178635071,0.06635609045331277,0.04834475904325467,0.13021481079491154
51,"'Tm', 'Luhn', 'LDA'",0.08518224507423201,0.06517550770096091,0.16121437338028258,0.05137834474280617,0.03406361279007347,0.10647231052156902,0.0481990549313635,0.03439719489789787,0.10648389075048724,0.06658594986160091,0.048336331604851686,0.13596160903433613
52,"'Tm', 'Luhn', 'Lsa'",0.07842692040346626,0.06606029429445122,0.15263616870049962,0.057392389243567016,0.041561826062365186,0.11041473698969512,0.04869754224360173,0.03576893710612782,0.10520827292323243,0.06324382345868851,0.050237254081956305,0.13021774670086664
53,"'Tm', 'Luhn', 'Lsa', 'LDA'",0.07747704370025947,0.06242783120566142,0.15445114441349506,0.057815557643888196,0.04026238323231872,0.11227361143810513,0.05198701313380553,0.0385273153077488,0.10599449886618463,0.06280198194460278,0.0480688258317589,0.13053547028551118
54,"'Tm', 'Luhn', 'Lsa', 'Tr'",0.06823145446600197,0.05771618011275964,0.12532825366125605,0.04073017025028279,0.027313058261493616,0.08601469606311346,0.036404189258481996,0.02722555307515766,0.08280904334415698,0.053349373322141735,0.04192994785928394,0.10797372907431124
55,"'Tm', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.0672489921883935,0.05654822609949848,0.137721690272924,0.04478574981536898,0.029638248900235996,0.0987692825010901,0.034567201484061685,0.02541147537381013,0.08954676172515114,0.05465902363972692,0.041597473327523664,0.12584397802071426
56,"'Tm', 'Luhn', 'Tr'",0.0740900448598894,0.05601040113640495,0.13027964234036465,0.04331227770301044,0.028878956776579482,0.0928953418346392,0.03952994146420053,0.029007716936083953,0.08767228386023432,0.060253167863512806,0.044162544250940884,0.11791594086060864
57,"'Tm', 'Luhn', 'Tr', 'LDA'",0.06996183255307423,0.05240983882510762,0.13144667673758287,0.04572107832877632,0.030411858164559373,0.09824709222322639,0.03716297911691111,0.026771793336265618,0.08108458740547622,0.05804770170953253,0.0416394887249663,0.1223621145933902
58,"'Tm', 'Tr'",0.07350856646658015,0.06119635644834741,0.118990323206738,0.04513444686090344,0.031950333797743556,0.08875902528777263,0.04800381615297087,0.037006148616966245,0.10813958859070703,0.059630052159690215,0.04773671513239265,0.10760055858745962
59,"'Tm', 'Tr', 'LDA'",0.06011520230988885,0.05167279723694838,0.11090880854132704,0.03669643440270922,0.024501141962096552,0.08136549006975119,0.03727406113995694,0.027462292571776896,0.09419416334254166,0.047345376505192556,0.03817957377608352,0.10362039456696141
60,"'Tm',",0.08235180045463832,0.07062882673370798,0.1446983332839112,0.055082606203825116,0.04032747510354386,0.10338979946718753,0.0480317403460853,0.03653380441793911,0.10123680001075913,0.06436671643324027,0.053315184813874456,0.12245167260281482
61,"'Tr', 'LDA'",0.06061462487079295,0.04029786958934326,0.13801214864554084,0.03178305275419412,0.020132374755549146,0.08530418994806196,0.043478943301767325,0.028510886234300894,0.1279048174854759,0.053550071352370505,0.034812972878996686,0.1383398140251155
62,"'Tr',",0.06268029979403021,0.040753373440839354,0.1941468373431682,0.024861342788518627,0.015236710143364538,0.09894058384306044,0.04407549731599727,0.028331975692337547,0.1543160775942611,0.05151038519368127,0.033052593419240016,0.19153574171576943
