,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.06857293830592212,0.0757173563010012,0.07645186425953827,0.025480661210900334,0.023434222016632485,0.02932027080607961,0.031077872264740812,0.0337094026253004,0.03850796770965276,0.04359185820712802,0.04654347239619145,0.05178833198498706
1,"'Lex', 'LDA'",0.06419388393018881,0.06944300842014059,0.08385693649229227,0.027526146097331373,0.02410954379390773,0.0345747088494072,0.029794758853560872,0.030043918134024593,0.04497148742093221,0.04776702158460196,0.04608813404001924,0.06875832789663987
2,"'Lex', 'Lsa'",0.06555413059541379,0.07738203330240286,0.0700467711021998,0.03607763785247289,0.03484470690493436,0.03890488651873259,0.029726284352118056,0.03518518083447362,0.035993465657469845,0.04590017377978197,0.053132702820791584,0.05264737353103488
3,"'Lex', 'Lsa', 'LDA'",0.06374553186260828,0.07427602810506112,0.06957670262924844,0.036928428957217055,0.03520970510148208,0.04010638639431293,0.03149856119364032,0.03572409435595522,0.03799444878265603,0.044032721100134946,0.04755109961365862,0.05289238220901646
4,"'Lex', 'Lsa', 'Tr'",0.07328147615421257,0.08612495908346,0.08454616347809786,0.040500767657552665,0.039127880391559296,0.046227795848845676,0.04230549981641054,0.04401702281927232,0.05557346836070516,0.05337086120117053,0.06000214121474841,0.06575331717085939
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.06957708516560494,0.07973035230082823,0.08474421147515682,0.034449549657886755,0.031182519198199803,0.042174429614375016,0.038450433172725285,0.04005218581616342,0.05307833081519858,0.05167091204532531,0.05596497285853659,0.06590649481953326
6,"'Lex', 'Luhn'",0.08492528119779659,0.08098493676153302,0.1046806843393702,0.04890923693380227,0.04194333542441305,0.06315937425157934,0.052388091975668134,0.04798370567847275,0.07092412887542285,0.06666622468825123,0.06089877162667813,0.08990539383388257
7,"'Lex', 'Luhn', 'LDA'",0.08020463718111696,0.07367990354945328,0.10349951020458335,0.05029369765622896,0.04198837684280755,0.06521758657977754,0.04337977680280286,0.03734900736383538,0.06661525912452004,0.06311046546385021,0.0556213652490041,0.09133957720704482
8,"'Lex', 'Luhn', 'Lsa'",0.07494320106937535,0.07452584539074798,0.10098702878226244,0.04891618061606844,0.04315118215387147,0.05928130543231032,0.044363265854415,0.041502776118374475,0.06210913863474807,0.059044126086805704,0.0540988103066578,0.08503361347784351
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.07728774477251407,0.07612755812702113,0.10205660765369454,0.05076338868914952,0.04449398218135358,0.06098435388228457,0.04283190279643342,0.038513686374074436,0.06065858881612002,0.0579017411759411,0.04959427711636732,0.08422436337856656
10,"'Lex', 'Luhn', 'Lsa', 'Tr'",0.08619477178756631,0.08705170378117635,0.10509350528802151,0.05379955690054552,0.045006409659747275,0.0696931754598236,0.0482063200294333,0.042248022688633494,0.06910338333723236,0.061229828600617466,0.05875571222418831,0.08106367068961137
11,"'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.08125951441837835,0.08082605565139946,0.1036328471906662,0.050222229368030204,0.04227051497403613,0.0638867381755894,0.043141073579709734,0.038618952681367134,0.06376159632396403,0.05881681608698255,0.05579358579107039,0.07890904529316024
12,"'Lex', 'Luhn', 'Tr'",0.09281018700105184,0.08244734737183776,0.11415157319211175,0.04702309862267707,0.03882860661277149,0.06130437053449946,0.04805441784548102,0.0420754168700351,0.06861709965634097,0.0583378634512504,0.05151629463178279,0.08724257815067071
13,"'Lex', 'Luhn', 'Tr', 'LDA'",0.08524670952552409,0.07602204420872777,0.10525058630503296,0.046122848601539854,0.037941294180325665,0.060475476390689564,0.04522842727605336,0.03954253208851997,0.0602440541414434,0.0584007426116197,0.050474969395344786,0.07788734226500724
14,"'Lex', 'Tr'",0.09122814894304536,0.0753562940045441,0.12038479057347087,0.03794172270480757,0.030098797129660883,0.05301101049822153,0.05216860690203727,0.04378394726518575,0.08430822185388043,0.06674760013084328,0.05529418806748638,0.09150612030455389
15,"'Lex', 'Tr', 'LDA'",0.08054735083756855,0.06917477556499974,0.1057682632654257,0.035211433305973115,0.028042854426701343,0.04909888952933849,0.04628237854550895,0.04017812064477505,0.07374614306539208,0.05931414862366614,0.049771936207718984,0.0813040993924303
16,"'Lex',",0.06623620517425892,0.06819624058267383,0.08319674664602138,0.031604260011690276,0.028357781822519496,0.03913047800002753,0.03888217329088865,0.037842617116324896,0.053190643174120346,0.04903161155558308,0.050660606032163685,0.06277760815056896
17,"'Lsa', 'LDA'",0.05759122581418233,0.06927891973011438,0.06416697964370573,0.03212406551335592,0.03048458859561617,0.0357050550064579,0.028429845766714052,0.03399659531346928,0.03398034867014582,0.03819598205587554,0.04179697971502094,0.04794194401114098
18,"'Lsa', 'Tr'",0.07454513400314,0.08339553366614422,0.08461007431989669,0.03314531345572122,0.029797435512482737,0.04103635901886061,0.03866333410681649,0.03751289843185761,0.054190596787098075,0.052762810618817144,0.05698213041872634,0.06590422340210104
19,"'Lsa', 'Tr', 'LDA'",0.07220975835804783,0.08019756887332365,0.0839817912339648,0.03429676332091383,0.03000232253125587,0.042697281583374005,0.03908176366141278,0.03817282275602789,0.05434947835878777,0.053102554290383436,0.05582072554009572,0.06674415714725801
20,"'Lsa',",0.05576901307311199,0.07130148677863576,0.057327052231500544,0.02898193586327488,0.02896912240975707,0.030237306037715062,0.025612085657704425,0.03348190676580052,0.028430429894245903,0.037469632148358925,0.04773461873058808,0.04154411971601665
21,"'Luhn', 'LDA'",0.08540479540408831,0.0793267911063724,0.10442500303502629,0.05208178306912672,0.043602419932111225,0.06734688333572283,0.046167720322999435,0.04129525107714957,0.064891380569095,0.06585490629794137,0.05870566227206212,0.09228097643928922
22,"'Luhn', 'Lsa'",0.07443340373321683,0.07692179570929064,0.09809051905805176,0.04754635793078445,0.04228582575044696,0.05717457526503882,0.042671999420866934,0.04227647681656167,0.05822656557645992,0.05420402842681562,0.05378034505453082,0.07538722719945797
23,"'Luhn', 'Lsa', 'LDA'",0.0764916432359057,0.07714671200299038,0.1005791734995072,0.048472368335179136,0.042163329627156194,0.05905231809305305,0.04323158321452087,0.04039655996167976,0.06023928140288669,0.053742602987634724,0.048546804023035996,0.07770522952179898
24,"'Luhn', 'Lsa', 'Tr'",0.08337740639503678,0.07799760861946096,0.10860478302670004,0.05255193475630755,0.04308018007034809,0.06889346845360142,0.04855113516761302,0.04034145698404737,0.07169870664506067,0.05984724393305826,0.05228451517880097,0.08458618268093149
