,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.058992404247201584,0.0772435202359377,0.056765037686467706,0.028050694909914048,0.03300917103382673,0.02491239677947251,0.02883053867180395,0.037196117617032856,0.028518804220179644,0.0425451747812031,0.056107191609940786,0.04007864293711616
1,"'Lex', 'LDA'",0.06941233638465058,0.08182658207804154,0.07309869057534332,0.02892044963196274,0.030768982997757856,0.02891794448604313,0.02874684248772697,0.034766048643725275,0.03356179438816095,0.046816334210787694,0.05508649191328176,0.05134740350427863
2,"'Lex', 'Lsa'",0.057178023562782405,0.07444758782750004,0.05736578724378574,0.03277245961234147,0.0377945500592929,0.02981426428087618,0.02720136096081531,0.03775366756877558,0.027492086546768973,0.03946869281805464,0.053291147156429526,0.039622724110760565
3,"'Lex', 'Lsa', 'LDA'",0.05981494063548797,0.07676567446844809,0.05952010194430947,0.034960392989984886,0.039575522950985396,0.03205108227501842,0.02674512449769421,0.03753653202817394,0.027163425735629066,0.038429163845512544,0.049680671382767695,0.03946524977389997
4,"'Lex', 'Lsa', 'Tr'",0.07263105689394803,0.09359498813546596,0.07165635473395827,0.03814688646283614,0.04252625550074793,0.03632563709642259,0.03761955687401385,0.046698982810842636,0.039151581899691194,0.04839958659192766,0.06147315099650998,0.04955715050101389
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.06946395357760171,0.08937036006901419,0.07125250770129711,0.03274321372762249,0.03507660404879219,0.032369883286345526,0.03235082047037421,0.04171267452839792,0.036461276213546986,0.04500323978684264,0.05882420072820418,0.04764988776563922
6,"'Lex', 'Luhn'",0.08604774610603742,0.09566432188788829,0.09054263983151571,0.056216148048567324,0.055761793547919984,0.058824752013655654,0.05008229327108314,0.052880484810172323,0.05401846003749732,0.06541886395776697,0.06963617886497575,0.07234941465843686
7,"'Lex', 'Luhn', 'LDA'",0.08623825071582113,0.09193212688181528,0.09100593143711892,0.05652832403706761,0.05615598194770205,0.05816888528608342,0.04887142991804151,0.051841164775188325,0.05121985084483726,0.06793394672048193,0.06935932415062307,0.07373831233269282
8,"'Lex', 'Luhn', 'Lsa'",0.08680046018993447,0.09239042712281491,0.09414565588106866,0.05461091578820987,0.05668842036559229,0.05483895813914807,0.04369979992285859,0.047592861775914215,0.048160234913778764,0.06523066488207403,0.0662526795590855,0.07335639898579482
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.08077146114915969,0.0884858030194274,0.08777931215180472,0.04912162048722314,0.05154236225070577,0.048557986100994724,0.04414932571390993,0.04596223583798933,0.04938766248440757,0.06425957168540333,0.06555235276490222,0.07169530089352276
10,"'Lex', 'Luhn', 'Lsa', 'Tr'",0.0849467867433147,0.09912064517814599,0.08649850314369198,0.046109949542463294,0.04873897747729136,0.04522414311589967,0.04265107732711004,0.046956779159590505,0.04565415006809037,0.05751174764360127,0.06879274712306224,0.05842020319926979
11,"'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.08277709212930216,0.0944732945679615,0.08517873313224485,0.04427909529497914,0.04656828619624432,0.043517763349583516,0.04109230910897806,0.04352294327492175,0.04558548492854072,0.05331870438775358,0.06252176004179187,0.055095352386657165
12,"'Lex', 'Luhn', 'Tr'",0.09543049936122798,0.0984452793785202,0.10212710736820643,0.04915883825464246,0.04631276759572771,0.05311061252819974,0.04323388561358124,0.04544304751417852,0.05272498696905031,0.06024944365712357,0.06262668065863901,0.07451950765589233
13,"'Lex', 'Luhn', 'Tr', 'LDA'",0.08907935677853772,0.09166974014834584,0.09550816821107742,0.04763781123642398,0.04651885227540848,0.050087802295866284,0.04242485200181476,0.04355482966396192,0.047207536174123786,0.05751127545167134,0.058289188564828204,0.0646960465539921
14,"'Lex', 'Tr'",0.08748414719615376,0.08477395130079131,0.10084025628306408,0.034983039900411156,0.03231276172095881,0.03914407914024277,0.04706723574686603,0.04689238694089035,0.06343627110747664,0.0625912352175912,0.061291977329248216,0.08295734345634108
15,"'Lex', 'Tr', 'LDA'",0.07187278753918261,0.073595411970588,0.08525423594954344,0.03196091917654949,0.029756324123698646,0.03563735632423008,0.03701455094125793,0.03781814243406358,0.04733503825530519,0.050637954563507864,0.051691896665251744,0.06269672684229687
16,"'Lex',",0.07483567624947551,0.08345867811686322,0.08550893816558403,0.03851633507196507,0.03807605118389859,0.04167431172771451,0.03747069777158362,0.0423101843259402,0.044107208003594384,0.056975663431014616,0.06249223778039492,0.06617216088270449
17,"'Lsa', 'LDA'",0.05798255408322562,0.07576967759303976,0.05693147040692902,0.03175825065914491,0.036842383278959556,0.028679592711901736,0.030933468986618674,0.03923312190751494,0.031327557303932996,0.03888513493575188,0.04764662248119218,0.040611937015999244
18,"'Lsa', 'Tr'",0.06915244017581378,0.08962074700335695,0.0692135463299445,0.036389745067797484,0.03848268999274887,0.03629254656496582,0.039832657881005734,0.04613523887396105,0.043028149288642126,0.05188167794323612,0.06570902489775803,0.05299038451515359
19,"'Lsa', 'Tr', 'LDA'",0.06693067278988299,0.08701027564245437,0.06702905844794807,0.031290437383187944,0.03267712555556973,0.03131689881830168,0.034154157652167,0.041535485768366597,0.03836279358620262,0.04340747185207464,0.058038057602913876,0.046021097536235664
20,"'Lsa',",0.05700485977634335,0.07763495841833769,0.05499651294555149,0.03116939469704444,0.03664609908317916,0.02787899758251135,0.03126834411943861,0.04062542389304217,0.030614746872444167,0.03845524195561963,0.05181724324677101,0.038305131257753956
21,"'Luhn', 'LDA'",0.08386213600075977,0.09183806089085009,0.08547360631146042,0.05271813442919842,0.051830275217077657,0.055481750721481086,0.047533931469608603,0.051842935488901315,0.04893542404996972,0.06371689040770077,0.06733365305204621,0.06808384263288592
22,"'Luhn', 'Lsa'",0.08314570520140963,0.09261657976102985,0.08834517159399052,0.05208501080986573,0.05525017233052936,0.05119241614482248,0.04290187214872153,0.04846284270683005,0.046591438161201655,0.06518636536584878,0.06919733102199373,0.07128584276380619
23,"'Luhn', 'Lsa', 'LDA'",0.08140682432142463,0.08918214325983896,0.08966945169552386,0.04943954682128081,0.0519922905837187,0.04900637600541788,0.03951544450730535,0.0411641031303346,0.04603741752158496,0.06246022390318066,0.06264070880683499,0.07147174700934192
