,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.05977221641038526,0.08694447765182636,0.05122071815276614,0.03029398676082843,0.04198027061093551,0.024006664263866693,0.026887131766142873,0.04011660994671685,0.02356770802819247,0.0400306885268811,0.05919854077264007,0.03451582424377188
1,"'Lex', 'LDA'",0.06521507013214373,0.08686543087254997,0.06078288299552948,0.03209085830975447,0.04071668764133779,0.02754157777262722,0.027920259983624643,0.03625156776996192,0.029152675190189336,0.04403040032162176,0.05923632345819558,0.042110940053187135
2,"'Lex', 'Lsa'",0.05846340129328896,0.08071418114631757,0.05273196269042522,0.029553823659685754,0.039673877946478295,0.024097368882447262,0.028335720930898492,0.040097635937813327,0.026175730462553035,0.038574613558274476,0.06126190979158303,0.033500601706780014
3,"'Lex', 'Lsa', 'LDA'",0.06088818784000486,0.08501344449368495,0.054835471352398496,0.03279790950514684,0.044502615868608625,0.026583433490996095,0.029776150003695125,0.0425563680740319,0.027075355508035807,0.04132013036957732,0.06528223093934857,0.03573290172876318
4,"'Lex', 'Lsa', 'Tr'",0.06471145690789108,0.09254595829728665,0.058565057478387306,0.034027074574197735,0.04347479700114516,0.028814091604629843,0.031202678781165047,0.045563407955326894,0.02861177959752921,0.03991696145821645,0.06241653476489012,0.03653738679579108
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.06996961194507713,0.09893739887563548,0.06286442902126935,0.03147646868175906,0.03952530543213482,0.02694316022627493,0.028513583844414967,0.04300882099651929,0.027778523054422934,0.04262168978016137,0.06287447611980895,0.03965478554782476
6,"'Lex', 'Luhn'",0.08473154090905402,0.1075001867060889,0.07999515674058245,0.054606410813661375,0.06166256404073719,0.05048448777798655,0.043634659917309894,0.05253337726579508,0.0440922750989814,0.06461585556110526,0.07717825109689833,0.06517371138075416
7,"'Lex', 'Luhn', 'LDA'",0.08164632765255848,0.09605804973264716,0.07902341290550569,0.05159343203945565,0.057904779649055514,0.04759864709919557,0.04638951026076955,0.05481801597911516,0.0445154413802289,0.06451858764414907,0.07364009649679132,0.06259014251235022
8,"'Lex', 'Luhn', 'Lsa'",0.08471324429429702,0.10058583073162755,0.08206795305379387,0.05609489581051834,0.06526426354249835,0.050624753567389,0.0437457254244092,0.052592922156816005,0.04248123109759622,0.0688736068386986,0.08050527864174123,0.06693623907832255
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.07843364137467278,0.09994026478263252,0.07417816485896622,0.044548531190216296,0.055911737054267344,0.038224220383628105,0.04069541981782393,0.05109430228571313,0.038882364641850735,0.05625746900766987,0.07265314392239684,0.05265932153478191
