,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.06230576740946434,0.054928611269473286,0.10233057020462778,0.028392869447468546,0.01984421944075317,0.05385869312705805,0.0295227480960334,0.024882027233634304,0.05947423051830667,0.042288510712696806,0.03596626374339673,0.07785718783577426
1,"'Lex', 'LDA'",0.05784262394206841,0.053021702326058816,0.09590951409332142,0.025051402120978186,0.01680808442766931,0.05313314718504104,0.03090702340479718,0.027369759934373707,0.060232678714352256,0.038845506359960126,0.03288144942535315,0.08618740649375967
2,"'Lex', 'Lsa'",0.06547202582615069,0.06284391078877054,0.0879860485948791,0.028369120833116622,0.021598085267774146,0.04817899467073042,0.02679456915440539,0.026706954495780987,0.045163232266511505,0.04646418733591748,0.04339873877755285,0.0677554574690775
3,"'Lex', 'Lsa', 'LDA'",0.06518300533419094,0.06150375150727056,0.09162344826605863,0.028112509204246874,0.021074341563627214,0.04846296453723801,0.026047430823063326,0.025740849437950453,0.0458271335587637,0.044256729263541184,0.04081752720930396,0.06851470253640807
4,"'Lex', 'Lsa', 'Tr'",0.06932608309916508,0.06554976234194222,0.11212870067107884,0.04670718940969571,0.031888388858197766,0.0933291566710483,0.049561021873891956,0.03810836708446023,0.10413151455104758,0.05524737919396194,0.04698855885341204,0.10741860616464267
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.06455574038783286,0.06021059491690999,0.09947552781395658,0.030743418182186944,0.02109578448948866,0.06385625090891137,0.03851184669673616,0.031856074203399296,0.07931780739553673,0.04571706619900244,0.04113598357282279,0.0856816637326797
6,"'Lex', 'Luhn'",0.0822849846914597,0.05937993215796989,0.18002358548197853,0.050003999795690104,0.03378077943738367,0.11337260229153517,0.05094873305414664,0.0360101915612316,0.13023801118236408,0.06272547583836201,0.04413472583830894,0.17381168658527257
7,"'Lex', 'Luhn', 'LDA'",0.06702344828252908,0.04895892257077131,0.13216631178795601,0.04700479146958628,0.03151849507693687,0.09824226748486302,0.03796889538614432,0.027527804126010486,0.08790231965891708,0.052514322218996295,0.03726307828865054,0.12005784375304766
8,"'Lex', 'Luhn', 'Lsa'",0.07019320133876497,0.06121772615482689,0.13517545808350387,0.05101766585811163,0.03509665377757513,0.09904978438762016,0.04304301653187333,0.03332553383929144,0.09390293426634647,0.05751208903907333,0.0460652319912128,0.11609336118244788
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.06797150056593128,0.05794843723989543,0.12692944218517513,0.04794841347333537,0.03279570378962369,0.09225305814762269,0.0391758030689773,0.029865340510862877,0.08635340894661962,0.05227153124525246,0.04041903643341432,0.10755879531844251
10,"'Lex', 'Luhn', 'Lsa', 'Tr'",0.06968460529719266,0.057642463508170615,0.11279216907327973,0.03743945088098253,0.025222746685375285,0.07963525360681208,0.04121284781903102,0.031095431282283346,0.08668526870910774,0.0508627937680739,0.03916000433754205,0.10115695190366165
11,"'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.06627700720760679,0.060675430512752045,0.11410090967495606,0.0355457568963348,0.023903814348876038,0.07799181069484791,0.0397048007887429,0.03183864461279943,0.08893018834919161,0.048283268580562096,0.03974412703614521,0.10282383766088511
12,"'Lex', 'Luhn', 'Tr'",0.07831840899211844,0.05589454606001662,0.14241884879786032,0.03608224051626727,0.023872916993533527,0.07895409045656022,0.0483966787149521,0.033889334853962116,0.10536501263002261,0.05875092031873094,0.040528849500620814,0.12831472935522076
13,"'Lex', 'Luhn', 'Tr', 'LDA'",0.0732424638185095,0.05260321094209401,0.13775379922937755,0.035419726192421355,0.023328826470775294,0.07840098848590733,0.04561346152552364,0.031795120951366995,0.09523526886700227,0.05497450920412152,0.038080943792687755,0.12171714461586633
14,"'Lex', 'Tr'",0.07565537342107478,0.05050842562778178,0.15700951313952938,0.03689154166785668,0.023538155892113093,0.09246586486796164,0.0523916195977755,0.03484236939111969,0.12124645156392813,0.05892237711449441,0.0387585885586245,0.14013144853282508
15,"'Lex', 'Tr', 'LDA'",0.0754727352019605,0.051535740498792344,0.14594684654641898,0.03682580273857483,0.023599891813671968,0.08742764698564642,0.051002590281529155,0.034282553251571105,0.11340509949429989,0.05806647751646567,0.03880199394415902,0.12925393389832082
16,"'Lex',",0.05723332966744723,0.04583177606961174,0.094831412351694,0.029852878542437136,0.02005757658706802,0.06054864391662165,0.028873645005203705,0.022719257831593877,0.06173779360792275,0.04632071893504649,0.03466289167679412,0.089408906428604
17,"'Lsa', 'LDA'",0.06611680424882932,0.06313290818380443,0.08081511164072934,0.023385197077978336,0.018820885863339458,0.032928745808668676,0.02615519955290883,0.026781437085048772,0.03586497722447425,0.042904485498447886,0.04094153021415535,0.05556544141948162
18,"'Lsa', 'Tr'",0.0651722616111382,0.06433207275617958,0.1058028394388985,0.0353629529269872,0.024463500004022493,0.07346624493264609,0.03919496225906285,0.03252027163748616,0.0888449010887405,0.04777686273279831,0.04330247216666366,0.09777243552728024
19,"'Lsa', 'Tr', 'LDA'",0.06373614739634863,0.05901440006382863,0.11099895245815841,0.034834581677892426,0.023437125788974784,0.07480426725677282,0.040061469999815275,0.031687429270277914,0.08967356696702018,0.048343167500398965,0.040983586924073896,0.10481748778081285
20,"'Lsa',",0.06547386487280997,0.06354540144819897,0.08086239647154027,0.02344943707833474,0.019105752262173453,0.03316839523365408,0.025786240678573782,0.027003812444260953,0.03575519800528538,0.04464871794558493,0.04293978460530926,0.0580312913878525
21,"'Luhn', 'LDA'",0.07340450951299908,0.053473885014519926,0.1450237767097872,0.05137606429330203,0.034230534666377904,0.11709830701682102,0.04360628975509925,0.031036834385170187,0.10827952889880016,0.056316359281251796,0.039866105691159795,0.13248936754810883
22,"'Luhn', 'Lsa'",0.07088733416135456,0.06271767752769618,0.130939641703739,0.05046309580396914,0.03487817602915278,0.09710710462939129,0.040815280077024556,0.0330083558489523,0.08541737367809801,0.056667356483077115,0.04643934482986329,0.11173057114094723
23,"'Luhn', 'Lsa', 'LDA'",0.06982880573179723,0.059739848205803824,0.12820648735466822,0.048148865962135766,0.03307871971063928,0.09177723869540416,0.03968856419246701,0.030557792009277593,0.08645673773628057,0.05325964085470002,0.04148256405488185,0.10987300397980433
24,"'Luhn', 'Lsa', 'Tr'",0.06736011717357904,0.056068340352587724,0.11144266198570903,0.037734951852520716,0.02545447951701762,0.08000605783801713,0.040239153366497186,0.030372873944215513,0.08613796084115494,0.051293411297682195,0.03904876384018845,0.10520169474877383
25,"'Luhn', 'Lsa', 'Tr', 'LDA'",0.06266677150521259,0.052180580432674185,0.11750308008638426,0.035657443731144225,0.02365592866477467,0.07853718819182423,0.03914665953838443,0.02907418542244517,0.089150065905116,0.048802298688376385,0.0366057198181412,0.11020009120663356
26,"'Luhn', 'Tr'",0.08109697887264053,0.05618812183603393,0.16939016995215053,0.03529766406793065,0.023007177033166435,0.07966248471916505,0.05209871409774235,0.03564014882591448,0.12177191792678382,0.061395970944573795,0.041390695529532236,0.1598420734341128
27,"'Luhn', 'Tr', 'LDA'",0.07490787237648411,0.05312662075124681,0.142269500386584,0.03490715287456871,0.02283306983334007,0.07848161999104275,0.0465148155685464,0.03228482773611088,0.09576057456930785,0.05538928477519638,0.037879262978967626,0.1230428069430535
28,"'Luhn',",0.07999209067173742,0.05836106884961501,0.1787024306093058,0.0503008211303054,0.03382488690728737,0.12807891293585288,0.048145484265316556,0.03441887135967359,0.14249405361177817,0.05952621450055393,0.042572415568955996,0.1765147585772005
