,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.061764840580340645,0.05383285462152391,0.09882417599719627,0.03220631621402879,0.025621998526864337,0.04607369092624744,0.03837502489199184,0.03388011868892856,0.05899854307613352,0.04383540655574899,0.038055032006200015,0.07326680328533847
1,"'Lex', 'LDA'",0.06623910184014162,0.05905084144193036,0.09833081151352206,0.03454018217087401,0.027325648461286097,0.050897610637602834,0.03948812349508546,0.03556220102642652,0.05954009730473017,0.04327403111124525,0.038339830720555496,0.07588559975968118
2,"'Lex', 'Lsa'",0.05747507504028616,0.05599143298198294,0.07754985353178573,0.029212723109791762,0.023460594697195962,0.04075460553533092,0.03523265675407341,0.03307025618243123,0.05017008447159049,0.045658170056494835,0.04264372272405351,0.06835940053748256
3,"'Lex', 'Lsa', 'LDA'",0.05778735869854765,0.055423245116925264,0.08070646038717687,0.029289442098471532,0.023379489461540205,0.041136457693823666,0.03463397968410308,0.03274235658735664,0.0498633984622556,0.04610603412763587,0.04240936889456693,0.07126634187980381
4,"'Lex', 'Lsa', 'Tr'",0.07642992154779055,0.0696838915915323,0.11508416252313992,0.04084257264483014,0.03157371988274493,0.06295976298652298,0.04437840022933334,0.03964658209267485,0.07408231474022328,0.05069757008564269,0.046779349076275095,0.08737576040416285
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.07272936084607105,0.06359134492158638,0.11456805559012569,0.035047400463591005,0.027124643263333813,0.05562830657954457,0.040979560237629484,0.03606091274762037,0.0693141415063763,0.047606937808288716,0.041297952946280414,0.08845674224290057
6,"'Lex', 'Luhn'",0.07527196997324091,0.05459606992324475,0.16134067690704257,0.04601641396947321,0.030851595056871718,0.10069025382981243,0.04639651930421181,0.033202691241430396,0.1398400573198026,0.06167812798416636,0.04381869237458416,0.15845370309316273
7,"'Lex', 'Luhn', 'LDA'",0.07233224710757441,0.05292387543738702,0.13306272635303826,0.042793320663857305,0.029310333226786216,0.08317586978635277,0.03970739648973359,0.028724203042478514,0.08092989805889227,0.0563844339970095,0.03956995600755346,0.11978116630513513
8,"'Lex', 'Luhn', 'Lsa'",0.07440790680932155,0.0649864468958093,0.1282393058182147,0.0373636108385367,0.026305940056753407,0.07253908007617599,0.04058465454327735,0.03565080190428316,0.07406201493841218,0.05477195271375683,0.046913774412318705,0.10256455359987603
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.07214790954049764,0.06086285503677059,0.12758634449430098,0.03821370456147973,0.026973246447844764,0.07102623650569641,0.04059721668611747,0.03422486109571924,0.07696040383772196,0.05484050762525585,0.04531343556138606,0.10456651247849329
10,"'Lex', 'Luhn', 'Lsa', 'Tr'",0.08424259537719932,0.06724778249791234,0.13621419067134022,0.0447459839613988,0.03200949742704367,0.08363680089322212,0.046544169091503176,0.03800925209315294,0.07975354966088116,0.06111511283507518,0.04822639718700017,0.11063587372932462
11,"'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.07962448367068195,0.06772252442663602,0.13706981446737487,0.04038391624755283,0.028305757674953542,0.07756994098670471,0.04441608626355581,0.037342819467471144,0.08293064991325862,0.05843324307512459,0.04870592606698443,0.11437071737515596
12,"'Lex', 'Luhn', 'Tr'",0.08997793110038918,0.0639020658885352,0.15689008313802608,0.038068555123413825,0.02512946054403163,0.08877650548164145,0.04864307655028201,0.03459175664315957,0.08941409671572689,0.06820250636890113,0.0474055275059836,0.13410510803097697
13,"'Lex', 'Luhn', 'Tr', 'LDA'",0.08470192979183527,0.06067448897674089,0.15416492205261664,0.03773928456251894,0.025150832138708723,0.08491875706472887,0.04601192794589108,0.0326714634088618,0.09100824567115796,0.06596594513499517,0.04639504966982197,0.13586077974025912
14,"'Lex', 'Tr'",0.07195203435780638,0.04860913467951039,0.14616247879785474,0.03487025489465828,0.02262467075893823,0.09515151625748951,0.04365009301900027,0.02993157081974798,0.10206496243006738,0.05813261297661891,0.03893129222340812,0.131558338308699
15,"'Lex', 'Tr', 'LDA'",0.07840502408276169,0.05519068299415855,0.13712848397404998,0.03494339489275771,0.023107783125117104,0.08112499024686037,0.04512113006725451,0.03139173192631037,0.09006439714929118,0.05860142564619019,0.04053926124299331,0.1191154936745566
16,"'Lex',",0.06140471424685232,0.046308120420116075,0.10614905008210546,0.0381921736440802,0.02588017387543397,0.07394238076880447,0.041374917025478714,0.03024385964289761,0.07817450734920418,0.05046967907769648,0.03632474880692948,0.09603121332013663
17,"'Lsa', 'LDA'",0.057533006253025216,0.055990967958303786,0.07046768976927255,0.023848359500949427,0.019341839043603183,0.0327672237611639,0.03154418373460105,0.031361185749764084,0.039799014508541085,0.04496987047887202,0.04252416396916694,0.06034095643869237
18,"'Lsa', 'Tr'",0.07124981174542755,0.06794609356839931,0.10595511442192454,0.04049849829761225,0.03129236844176285,0.06400422179670195,0.04330207089703252,0.0393298583969587,0.07555313260634006,0.049428628789109974,0.046593604739916555,0.0892785055646154
19,"'Lsa', 'Tr', 'LDA'",0.06707014584487261,0.061166962492279396,0.10779831096372153,0.03403540390492863,0.026413364924431828,0.05538817623364541,0.039785386530521216,0.035531696904722666,0.07039926659837198,0.04590416396693819,0.040525919383080894,0.09136146410400256
20,"'Lsa',",0.057348949145429914,0.05698946333961734,0.06797783691804805,0.02429096370161529,0.019769802443435854,0.033714104367954564,0.031006188397989704,0.03097732863215286,0.04089150793379098,0.04377533531875574,0.042299315085915855,0.05857409549553938
21,"'Luhn', 'LDA'",0.07686877112515056,0.05590098099692383,0.14183330114862416,0.04339366308076994,0.029489244342893794,0.09105098503036636,0.043015237228977925,0.03084730295002758,0.09180614518342287,0.05945592667103976,0.041872028104555106,0.12375384195984662
22,"'Luhn', 'Lsa'",0.0743211046456165,0.06522375440204184,0.12946750186097114,0.03723111110167474,0.026186426225044843,0.07305523385869718,0.04016136992017638,0.03537467683986417,0.07803697475038028,0.05489247318702859,0.04700356364752971,0.10703109707112334
23,"'Luhn', 'Lsa', 'LDA'",0.07421697462042298,0.06195311871439336,0.13400464841889756,0.038848839399588705,0.027427946142756097,0.07282313240027959,0.04210615463300731,0.03544398031045931,0.0818462017460079,0.05681673724533708,0.04674371496986945,0.11030592267876728
24,"'Luhn', 'Lsa', 'Tr'",0.08322801391678114,0.0664845958469259,0.13561134390509033,0.04441943455043233,0.03183690422677244,0.0825383198937713,0.04692299694013556,0.03804713388894255,0.08216852687319298,0.062479608552943725,0.048874541907123856,0.11460665800640538
25,"'Luhn', 'Lsa', 'Tr', 'LDA'",0.07804383383714564,0.0622513294170044,0.13627032932792763,0.039281175392905786,0.027713221666595244,0.07443883383200937,0.04480899015157846,0.03602833640256194,0.08230702242042481,0.057646148178544375,0.04508118897379239,0.11312807793312839
26,"'Luhn', 'Tr'",0.09126516076814559,0.06337815245282347,0.1714039196465844,0.03797790925409213,0.025047523624428664,0.0880870096926655,0.05019327732528015,0.034937207857924216,0.1382346549908001,0.06897408805265233,0.04725421347868739,0.15589125982294325
