,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.06074941189920517,0.09215680205920852,0.05123353804979011,0.03101041684683043,0.04724034048886128,0.02358703429973208,0.02479264423842954,0.04263196153713251,0.020777667937694016,0.039596846834758434,0.06330009071817416,0.03354960383600962
1,"'Lex', 'LDA'",0.062196898511076605,0.0922451313366681,0.058249331868447794,0.03218395589177893,0.04778937568321529,0.025216521851571444,0.026482741268727884,0.04390230646899856,0.025860911383565978,0.03885918334601422,0.05924672683750088,0.038603024113982067
2,"'Lex', 'Lsa'",0.06397417943096456,0.09499670316694497,0.055010073182970264,0.03296057276913591,0.05091444482157654,0.024954786686046813,0.03172533826085953,0.05208541773134037,0.026394840777713566,0.0418429700726842,0.06892743843069335,0.0351195404757373
3,"'Lex', 'Lsa', 'LDA'",0.061990296047671964,0.09367468944371199,0.05409685557221804,0.03154990916971111,0.048615605393391506,0.024088460551425626,0.028157112085455564,0.049462118895916285,0.023576069352190386,0.04141195859551093,0.06562580131223039,0.035959684873066014
4,"'Lex', 'Lsa', 'Tr'",0.06609028909043096,0.09788488949430375,0.05959386838372023,0.03686509182909187,0.04967187868316331,0.03076274277571989,0.032521796019163156,0.0472539703386494,0.030642369079453016,0.04823208501425887,0.07296643537606426,0.04378142716223059
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.0653035799076809,0.09984349808095945,0.059108952172664625,0.034954614697525734,0.045982350144622826,0.029471285986448496,0.030596847459633564,0.044582908661064846,0.031448441354898375,0.04912153507712614,0.07270741228663306,0.045673450666056326
6,"'Lex', 'Luhn'",0.08500364883177847,0.10344145925121744,0.08734618486595908,0.04373347828868578,0.050315007701480084,0.04136159351910558,0.03792665788790385,0.04538894306416784,0.04023353100144172,0.056211758277223654,0.06762844975535116,0.06108368155638844
7,"'Lex', 'Luhn', 'LDA'",0.0769105171081561,0.09876759253921759,0.07157901795337943,0.04218026831897817,0.050668127501453476,0.037701503946430244,0.03503492684865747,0.0481029978257353,0.03173284194614034,0.058144486057280176,0.06993569991947567,0.05598968556068517
8,"'Lex', 'Luhn', 'Lsa'",0.08336895753620624,0.11321390215801225,0.07690566571091961,0.0452114511458802,0.06039489845065764,0.03814512037382152,0.03490250345376998,0.051809343437027706,0.03154780054095105,0.057741762752622494,0.0772227812166189,0.05584473536587945
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.07358634998595405,0.10560558040458208,0.06795703113492936,0.03792600572774561,0.05227440550350316,0.03184482294230807,0.032337830808797915,0.04953843392932616,0.02946748832031331,0.047694525906213175,0.06615599338678929,0.045905742158476946
10,"'Lex', 'Luhn', 'Lsa', 'Tr'",0.07882344756812418,0.10372603918820847,0.07188406248756614,0.044118662072700106,0.058214696177716414,0.03729094826757608,0.039269248566514786,0.05152375300021293,0.03611268980909934,0.054937475058289144,0.07233468594512692,0.05163308082480643
11,"'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.07674082059829235,0.1014779398170043,0.07180113046458884,0.04361481540975441,0.057579678951792446,0.036856349893637994,0.03709079710130168,0.05014986048042082,0.03501185912309312,0.05670737686855262,0.0744493114962758,0.0540484278102413
12,"'Lex', 'Luhn', 'Tr'",0.09436262217452672,0.10980089667421207,0.08703562937177994,0.04666445823358547,0.05038002702685808,0.045477320160011304,0.04616422561844133,0.05380894388831551,0.048379734635529525,0.06757221813083072,0.07594484347792499,0.0663693786937281
13,"'Lex', 'Luhn', 'Tr', 'LDA'",0.08916044307835777,0.10711359051102301,0.08210481095690741,0.043506972977846156,0.049130987129067494,0.040623485678268456,0.043852955000023,0.05324382489251122,0.041893063585702876,0.06112993627546616,0.07259352853828155,0.059265625763701514
14,"'Lex', 'Tr'",0.09023198350158998,0.10213778551354012,0.09031406892671424,0.04151900786608945,0.04370995183232758,0.0405096206067414,0.04707852270974435,0.05495631905018839,0.05801353045895463,0.06631603680550167,0.07494982834281223,0.0648143535113889
15,"'Lex', 'Tr', 'LDA'",0.07448013654826519,0.0887455610716901,0.06984826703506264,0.036692793017119356,0.0415428634490462,0.03445760243035239,0.03944208110032764,0.04730049686362818,0.042049901912923945,0.056480342403478614,0.06568781741898191,0.05677527040699352
16,"'Lex',",0.06705119035229408,0.08747812530521498,0.06664056409426182,0.0399761203099483,0.05144412271119824,0.03408184864286111,0.03421577106191971,0.04421790091721703,0.03449936317379153,0.048323545903135895,0.06496782233405847,0.047828663621616974
17,"'Lsa', 'LDA'",0.05878954033832455,0.09123508677804369,0.05063766639546814,0.030398361561740424,0.04819693918506144,0.02269804526529208,0.023812582346612144,0.04592838531903973,0.019404648557453903,0.03696233755004032,0.06301799458760943,0.0313262832767657
18,"'Lsa', 'Tr'",0.06332277297408619,0.10068649856315295,0.05769175841800717,0.03575293613643342,0.04833377740380496,0.0298590244831459,0.034963305739402706,0.0496500062494193,0.03499375469862875,0.049346574994142016,0.0802750159579974,0.04381838925271133
19,"'Lsa', 'Tr', 'LDA'",0.06477188887667613,0.10052306358272582,0.057113067177099554,0.034528359194327236,0.04644747185632359,0.028602014060784834,0.030373705208372362,0.048430574304691755,0.03021060355861641,0.0473778013356167,0.07609012946117544,0.04180186781092765
20,"'Lsa',",0.06164227010463261,0.09152859918126742,0.05351739787209389,0.03317181978215206,0.05096830401518572,0.025139897580431985,0.0253347180530944,0.04639802777471235,0.02085986668511013,0.04109459680450488,0.0667778852423975,0.0348469754454391
21,"'Luhn', 'LDA'",0.08412349328949048,0.10451292770149341,0.07899467593043603,0.04438210456562148,0.05154074504528136,0.04106285443298355,0.036983841533492275,0.04818832883034016,0.03496227526190711,0.058590816600330956,0.07082597291754143,0.05625234494718187
22,"'Luhn', 'Lsa'",0.08279465945255918,0.11038168642349616,0.07761283881051478,0.04340745347107996,0.05819542949566054,0.03709413748102243,0.03265048846745054,0.047150001645194506,0.031106597496373956,0.056368395927125364,0.07611003439752809,0.055394403889467966
23,"'Luhn', 'Lsa', 'LDA'",0.07540780054463014,0.1078764041105829,0.06873976983847711,0.039382333944934685,0.05397545672875788,0.03285463301364045,0.031426936471646544,0.04874801177978718,0.028660071116772195,0.04758757990825781,0.06470459866696093,0.0466927598815342
24,"'Luhn', 'Lsa', 'Tr'",0.07963046498052227,0.1048780587935916,0.07215947662288967,0.04539729035560609,0.058700714010603054,0.03874672892851182,0.038818232936769975,0.050201268668097675,0.03614299810553543,0.05814012416671096,0.07321776757974599,0.05410548404972752
25,"'Luhn', 'Lsa', 'Tr', 'LDA'",0.07429839958472231,0.09767012181335426,0.07034780261908209,0.041022048214543264,0.053173341543357275,0.03546622206834862,0.03680533893731697,0.048176953259360535,0.03552989295564675,0.056580044622358557,0.07341363572566743,0.05409758519013816
26,"'Luhn', 'Tr'",0.09872854123161855,0.11318613357356692,0.09725503204906802,0.04558901388554854,0.04905272741132099,0.04576216731588232,0.05108844212187054,0.058777464344052066,0.05515006409819903,0.06942888291483176,0.07718110770470209,0.0695560014376395
27,"'Luhn', 'Tr', 'LDA'",0.0898828451186944,0.10239224711619306,0.0890680422625437,0.044686348804792116,0.048008066651891765,0.04399398330881038,0.047027854278227324,0.05207937323952043,0.051035936268282,0.06186703641710552,0.06897747701962509,0.0649387026506563
28,"'Luhn',",0.08576290153239523,0.10002068642418906,0.08943570286417227,0.045686205327970755,0.0494181420282554,0.04440394825426423,0.039775821266779754,0.0431425107834735,0.0500320450059986,0.0598596868512447,0.06655044785671302,0.06605756432141602
29,"'Tm', 'LDA'",0.07334772252648813,0.09583744379868052,0.06986899440056439,0.041293967541508395,0.05432484884587954,0.03500253460933957,0.036322456322959946,0.05106348984908274,0.034073630119251255,0.052235316194876466,0.06869666545016309,0.049674809488261105
30,"'Tm', 'Lex'",0.07627250975732247,0.10309243354254183,0.07057972090867248,0.04194985687724424,0.05400532968018294,0.03589005318403961,0.03972603698060501,0.05407551814115185,0.03681375398230264,0.050571670755263004,0.06984729541233818,0.048204884053705654
31,"'Tm', 'Lex', 'LDA'",0.07314179682217198,0.10046173603816239,0.06610273918423937,0.041903984676132995,0.05630066508651916,0.03452132082224052,0.040405400418492624,0.055771437653862964,0.03690594500342383,0.05031596932005804,0.07175239623349332,0.0453312390819193
32,"'Tm', 'Lex', 'Lsa'",0.06965641921308224,0.10061945194167254,0.06100944551768919,0.03689815170561772,0.054456982787249426,0.028917980124277095,0.03049380474226813,0.04842979345007597,0.027442865131600335,0.050890173081962066,0.0732941199154775,0.04508370696676626
33,"'Tm', 'Lex', 'Lsa', 'LDA'",0.06818323634861895,0.09675544441495873,0.06069093015154385,0.03531426665071801,0.05074856350375876,0.028113530916044252,0.02954504307046211,0.049240187442750084,0.02638734778690254,0.051707050563865896,0.07397731969858894,0.04599030381735661
34,"'Tm', 'Lex', 'Lsa', 'Tr'",0.07216926763858257,0.10100970355746004,0.06463669321623035,0.04018337201536007,0.05576914930482979,0.032672074676281,0.03797489652332771,0.05475547950169912,0.03455610506355021,0.052053240441163044,0.07924541463231943,0.0455825785978723
35,"'Tm', 'Lex', 'Lsa', 'Tr', 'LDA'",0.07183340430670664,0.10207567141604047,0.06418128493566413,0.04164369077523003,0.057636737470173255,0.03388140533773023,0.03415283520415647,0.04952752615093152,0.03223658546397069,0.05121832631348481,0.07624348940347918,0.04513740207953224
36,"'Tm', 'Lex', 'Luhn'",0.08223963255706197,0.10767040724240194,0.07810104472448968,0.04316551190985364,0.057624397929194264,0.03696397703716762,0.03203805140124243,0.04871548054995215,0.030607880292383982,0.05699905743746001,0.07555786704349932,0.05479372339261999
37,"'Tm', 'Lex', 'Luhn', 'LDA'",0.08002362414374452,0.10288574842809828,0.07515982730792725,0.04294452053489049,0.05484649742820269,0.03712037252961759,0.033665816733179914,0.05036933362179359,0.030550888760853,0.0576188441889783,0.07539677807773716,0.05399166007143607
38,"'Tm', 'Lex', 'Luhn', 'Lsa'",0.08168721253347651,0.11044227462315402,0.07706543293211414,0.042052727741027605,0.05754673339836672,0.03573968475643513,0.03393900811990711,0.05738092260721606,0.028835143734415425,0.052542523136871265,0.07520895616724087,0.04896489040140166
39,"'Tm', 'Lex', 'Luhn', 'Lsa', 'LDA'",0.07839368450011484,0.10828416743713362,0.06991028974756615,0.040261887368429276,0.055355290506479485,0.03330884962967773,0.03365801722067048,0.053125455650945404,0.029058545010384938,0.054065037297487586,0.07506750717764143,0.04868635543634128
40,"'Tm', 'Lex', 'Luhn', 'Lsa', 'Tr'",0.07833198535131108,0.10090635112665126,0.07430597324289931,0.04350421027965842,0.057078395720085925,0.037597489765968786,0.03848735262468358,0.051055763171400974,0.03635968506044896,0.0545221471933605,0.07171327463493248,0.05285042455729684
41,"'Tm', 'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.07204713980866921,0.09563767987132588,0.06955570398929772,0.04035099411493885,0.054710932821628686,0.03418106038706811,0.03697177756063276,0.05127857566952338,0.0358515659741861,0.04942548657731409,0.0673398675490591,0.04815250995976775
42,"'Tm', 'Lex', 'Luhn', 'Tr'",0.0860877409910155,0.11202444444174794,0.07836504820480776,0.047518246168936316,0.05780167240948425,0.042048854512104626,0.03930205987554587,0.05343424606450689,0.037079927088760595,0.06484823741842638,0.084984053546942,0.058802708323730066
43,"'Tm', 'Lex', 'Luhn', 'Tr', 'LDA'",0.08129836291129568,0.10359400806130475,0.07574967450132533,0.04518384353186498,0.056023903839508005,0.03963912963731993,0.03521782061945908,0.04859445575700122,0.03301189958461035,0.05992889033815928,0.08147484013158961,0.053000669740181604
44,"'Tm', 'Lex', 'Tr'",0.0777496260908662,0.10960533339688609,0.06943686552141964,0.04036248499579109,0.05337831653788306,0.03409668329994485,0.036583961286392366,0.05560965717958712,0.03432880687386293,0.058479330773013934,0.08330151247956413,0.05179327549523029
45,"'Tm', 'Lex', 'Tr', 'LDA'",0.07056063020878564,0.10094011493988907,0.06404317346428023,0.03898802871367984,0.051814860679481156,0.032806632048763835,0.033906818233137646,0.04789223455132521,0.03440092304293118,0.050102481500243774,0.07613109249630437,0.044801037647478434
46,"'Tm', 'Lsa'",0.0714232052999524,0.0991508718349884,0.06490996587745802,0.03841734651557643,0.05581209339832673,0.030699868320460545,0.031980662305912656,0.04887761270700698,0.029419619726004195,0.05349771714987684,0.07552771856850385,0.04865363835133705
47,"'Tm', 'Lsa', 'LDA'",0.06754418241428484,0.09671752455856998,0.0605727737317121,0.03606281255626196,0.05217725041618145,0.028666137555936732,0.029304351137115728,0.049768412208180846,0.02604040632411143,0.050058867296768325,0.07458839723884389,0.044659276672465276
48,"'Tm', 'Lsa', 'Tr'",0.07021606898057671,0.10034668978893,0.0634318530571944,0.03939043376459722,0.05440105730094768,0.03217535722550182,0.03706942595219856,0.05412557109914417,0.03393432957057286,0.05258438300477535,0.08163067709124974,0.045569733748017975
49,"'Tm', 'Lsa', 'Tr', 'LDA'",0.07033727255489078,0.10112399487967993,0.06370076432733382,0.04024345570338555,0.05606053999475519,0.032726149075828236,0.034912254498734356,0.05052054524667442,0.0334328017014717,0.051571282349002795,0.0771387485303119,0.04595200992679272
50,"'Tm', 'Luhn'",0.08201253966457837,0.10607831692579078,0.08066240346861314,0.044064213097325645,0.057256260923095714,0.03821114300132992,0.0330935743479088,0.04601416366705716,0.03497737712380665,0.05713326957230154,0.07378770868521521,0.057831490200973105
51,"'Tm', 'Luhn', 'LDA'",0.08295786666642273,0.10651023250213837,0.07814440488086398,0.04514451951061138,0.0569682252094151,0.03938812305237015,0.03447243367548393,0.052716156162673465,0.030610932722275216,0.05622334624620423,0.07246170803400699,0.05417584384887409
52,"'Tm', 'Luhn', 'Lsa'",0.08358052769592375,0.10937586635928408,0.07940282867837682,0.042761905096502295,0.05848371473482509,0.036346287381010166,0.03132731683597949,0.05232362669445795,0.028209644495335126,0.05328995154970787,0.07677084892510211,0.04990473033620237
53,"'Tm', 'Luhn', 'Lsa', 'LDA'",0.07669445222869496,0.10587681318416918,0.06920413720568286,0.0402856256151704,0.055478278766501195,0.03329584319038737,0.03144899556120212,0.051092606611471775,0.027426739860894205,0.052050649390284795,0.0733833253701131,0.04713344267544772
54,"'Tm', 'Luhn', 'Lsa', 'Tr'",0.08081000295764247,0.102915010639331,0.07796872437960607,0.04321702100162989,0.05672208373113084,0.03755389124099426,0.04019664760553303,0.053075120722578785,0.038320490544451226,0.05582317812801468,0.07286916758894932,0.05429611380468017
55,"'Tm', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.07451349822978193,0.09791862801717535,0.07251155052890804,0.04160315045353626,0.05573315471579254,0.03569725632373661,0.03796573272968833,0.052811386418659685,0.03650600061186871,0.05077013627703448,0.0681346964600425,0.049808612386893505
56,"'Tm', 'Luhn', 'Tr'",0.08493616791262043,0.11025148299930528,0.07768338949002918,0.04649486340118697,0.05696285055266376,0.04100919266431276,0.03791884016839534,0.051323231669903185,0.035512724470121694,0.0660094907411639,0.08223452698883854,0.06171978759564119
57,"'Tm', 'Luhn', 'Tr', 'LDA'",0.08287588772349558,0.10626946872112188,0.07820711817560684,0.04518796833527154,0.05589320220913711,0.039907549188963026,0.035705091319016266,0.050204018472077325,0.033988874835578956,0.061845200503795036,0.08169017656247604,0.056888945527465616
58,"'Tm', 'Tr'",0.08342316566778955,0.11627426062336685,0.07648516010516064,0.04328413607974881,0.05478358955378119,0.03921700650598896,0.04038090574465691,0.06094729233014282,0.039303627986133044,0.06018415853719139,0.08421756754686423,0.056203841541997944
59,"'Tm', 'Tr', 'LDA'",0.0766407049494056,0.10368842595207259,0.0704911160842876,0.03790026659976593,0.04733973069156979,0.03330061650175809,0.03606053322869184,0.048997738359660044,0.03661130411024008,0.054491446234853746,0.074904230580557,0.0510218184451202
60,"'Tm',",0.0764607895618763,0.10338596477649156,0.07110436587602202,0.041186863943796725,0.05321790412209914,0.03557244325277126,0.037148259363782646,0.05013905327307814,0.03586171332032957,0.053200910471532345,0.07304951004321104,0.05026565579480954
61,"'Tr', 'LDA'",0.07890368621107025,0.0947446223843057,0.08209637237582124,0.038522223483693926,0.0426965440742752,0.03709937560408215,0.03880338960983648,0.04922909927497691,0.05680587822944417,0.056036688684498515,0.06739498989628656,0.058153048101936146
62,"'Tr',",0.08484428203567365,0.08918526077916814,0.10665503141882408,0.038579682439894715,0.03683987177613773,0.04661830975140577,0.047586085486357184,0.053385272318607825,0.07557670798528882,0.06860020673701868,0.0713857008100491,0.08277676141049449
