,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.057497792742093726,0.07356406887611594,0.056612801474402785,0.02471562481364932,0.028731004131499743,0.02235479772628191,0.03133455305929114,0.04009160764481887,0.0309458939289824,0.038282905410002586,0.049336049094432226,0.038621193378949134
1,"'Lex', 'LDA'",0.07116035654130118,0.08369470599779139,0.07699443368938391,0.03974244006793231,0.041832762068377743,0.040711797782994115,0.03436518499464702,0.038746012778164335,0.041719311989866295,0.04987499266783927,0.05369900285667713,0.05875341996232648
2,"'Lex', 'Lsa'",0.06439286610855087,0.08240715945279278,0.0650098311918724,0.038588301381974555,0.04707928859799834,0.03454084615627546,0.032640133171292614,0.04113546036318033,0.03340975114590358,0.05070339801271174,0.06741256666604191,0.05005885188937387
3,"'Lex', 'Lsa', 'LDA'",0.06529868513333055,0.07991935604560813,0.06593649504292824,0.03770859143362162,0.042844810670820334,0.03464984105200308,0.03430711110455711,0.04229367690781896,0.034805489652195355,0.05160318572138492,0.06041232437317913,0.05222115953850603
4,"'Lex', 'Lsa', 'Tr'",0.06889773794138468,0.08934157885758431,0.06862830144237322,0.04135657927024635,0.04453699230427037,0.04008873645776506,0.03474940047444464,0.04540900573034428,0.03666057309536842,0.05071649175032706,0.06378022850977304,0.052551950487113225
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.07003565628732085,0.0914837068148676,0.06820660230801895,0.04130670420230519,0.044475887961108525,0.03969181610807758,0.034160432660820736,0.04598958711737854,0.03396445785174733,0.04910520602609512,0.06362234528173995,0.04888783619145226
6,"'Lex', 'Luhn'",0.09385585333730528,0.10093003578334325,0.104694217361496,0.05743475758237428,0.05650632786381082,0.06174075055630049,0.04772355673991411,0.0502872174373235,0.05785730245015327,0.06533728418588604,0.07099723798443457,0.07643746432878439
7,"'Lex', 'Luhn', 'LDA'",0.07966168399096642,0.08462811951466635,0.08480697396114785,0.0496959457227307,0.05013844803772057,0.05018779586436731,0.04423478416720431,0.04617147152518987,0.04677674676717661,0.06220481555325267,0.06760872082213709,0.06347990788961307
8,"'Lex', 'Luhn', 'Lsa'",0.08702481179472783,0.09330415821235576,0.09511427757110044,0.0628193118373348,0.06694951730899784,0.062021954439108164,0.05350186514943273,0.05319032316806699,0.05930285291924582,0.07004537558581185,0.07415137404096515,0.07658747394829094
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.08049202903138082,0.0852924454970383,0.08986530994626117,0.0499770663716926,0.05320757020840427,0.04914032862286455,0.0458712194801462,0.04774701505653008,0.05162821109481776,0.06461172984733692,0.06728170977869602,0.0707921890099656
10,"'Lex', 'Luhn', 'Lsa', 'Tr'",0.08211589627532108,0.09453699431143195,0.08332226760749685,0.0458616408554072,0.05000836414970078,0.04452844895072639,0.03804824059780757,0.04051982654312709,0.04175641370024948,0.06134767331591798,0.0709821648448667,0.06208321253974635
11,"'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.08174540642526162,0.09149565970405836,0.08510284881181432,0.04611088580686362,0.05019051112426425,0.04455714455848438,0.037152597856438915,0.0388499412976363,0.04304524828390115,0.06493940762152088,0.07176178823640424,0.0681338648991769
12,"'Lex', 'Luhn', 'Tr'",0.09035972868139815,0.09305242821744697,0.09344174995078618,0.04226205795454348,0.04016063749591152,0.04760031270384204,0.047487767321835274,0.046618407924840254,0.06710361863465522,0.06444360666285145,0.06590896280890862,0.07268369526061254
13,"'Lex', 'Luhn', 'Tr', 'LDA'",0.08301247492339812,0.08626321152283888,0.09034808573370373,0.041556295236207776,0.040229873993399765,0.04543942874197653,0.048264118207867204,0.04669873397983236,0.05851366539638896,0.06181415003462837,0.06295707194431312,0.06887732539097453
14,"'Lex', 'Tr'",0.09165919644770903,0.08660979746451306,0.11667597908629128,0.040977127712510254,0.03661686327934767,0.050096717052089984,0.049866133519284615,0.04717763958082727,0.07509791150262927,0.06791020742247163,0.06307874058110127,0.10007815029156035
15,"'Lex', 'Tr', 'LDA'",0.07605768920869183,0.07881927067080749,0.08779910334826242,0.03912415447843547,0.037617858055461514,0.043670323597616814,0.04470359751972623,0.04151216859962837,0.06584211288975494,0.06092707269397355,0.060169005732906414,0.07533700067173343
16,"'Lex',",0.08085584657606347,0.09636438013532411,0.08247239469376903,0.044697002325032625,0.04824623120363507,0.044630706917995366,0.03573868212207461,0.041781293056439565,0.04043476994577038,0.06551689860379209,0.07650135721110994,0.06764010725185578
17,"'Lsa', 'LDA'",0.05643897378164155,0.07272817136750376,0.0582294224071066,0.029949692970756028,0.034598880552136266,0.027511538440087743,0.03193125920968843,0.04186306938118829,0.03207032802632851,0.04203749508364885,0.0511175546868502,0.04451065057022192
18,"'Lsa', 'Tr'",0.0685840065395292,0.0893898869960306,0.06895645557855658,0.038429624762638045,0.041256746654378194,0.03803770799627561,0.03464720982902044,0.045265248988130474,0.03788737222731051,0.052822613461545063,0.06732728244176285,0.05472081166804755
19,"'Lsa', 'Tr', 'LDA'",0.06634820778603172,0.08639479333105851,0.06493089121416129,0.037646197052056525,0.04052233404849218,0.03695865142146852,0.031804102770148765,0.04288510250476232,0.03331032195519679,0.04740912845637334,0.060616873660231156,0.04871268452739234
20,"'Lsa',",0.05619854226296505,0.07786832208996405,0.05622217227341758,0.03146538117941618,0.039936720336122666,0.027745353901519575,0.027755484331227095,0.03896722481687756,0.02785934012942174,0.042528815429588106,0.06260435019326187,0.04076411646889162
21,"'Luhn', 'LDA'",0.08240135729167716,0.08770146047936013,0.08675124559675586,0.05051453336094237,0.04983926286801351,0.053489851228033555,0.04582017580322339,0.04731916637268321,0.049316679264964754,0.06390648697913369,0.06901222444775237,0.06568334171269075
22,"'Luhn', 'Lsa'",0.08605744154157065,0.09502042816477424,0.09136962886000022,0.05739377943255864,0.062387782946606685,0.05585915795536368,0.0442398441685404,0.04654046278689587,0.04892912735320445,0.0689557381611901,0.07569960931909642,0.07291620442609312
23,"'Luhn', 'Lsa', 'LDA'",0.08179438129340066,0.0871994406081592,0.09147582316330505,0.05060559355734087,0.0546941239453466,0.04918283572332155,0.04485485452312581,0.04893773068838683,0.04950394205773232,0.062164127160877596,0.06299679492016055,0.07040946046680766
24,"'Luhn', 'Lsa', 'Tr'",0.08615984709182418,0.09715265075518457,0.08734859339804517,0.04850435451498034,0.05248016135639169,0.04726602579177708,0.03966912973236751,0.04269992193591615,0.04278218770827858,0.06715795339933488,0.07545826755130262,0.067666385128943
25,"'Luhn', 'Lsa', 'Tr', 'LDA'",0.08538059930445939,0.09300151070228807,0.08964570334187566,0.04873917114680977,0.05247529573269733,0.047375219034280984,0.04114050307066992,0.04365746079398942,0.044663285918554556,0.06843961822720161,0.07380654846112696,0.07197980102305888
26,"'Luhn', 'Tr'",0.0946402044475409,0.09429896095992027,0.11354268386557174,0.04319792400449207,0.03986707696025143,0.05238470064534232,0.05488676928346108,0.0514229416869318,0.07792703169955562,0.07200795535123358,0.06941465894093643,0.09378161821430475
27,"'Luhn', 'Tr', 'LDA'",0.08633615555095761,0.08568091656636548,0.1000313450652713,0.042285299943503496,0.03952707254088623,0.04841576104486215,0.04991816703188024,0.04577669182219699,0.06830584065735375,0.06274290835432213,0.06100398280074172,0.07829878532136637
28,"'Luhn',",0.09792819012469949,0.1035930211202603,0.10598661779486948,0.05593668089459319,0.054637193934104156,0.05868258513283426,0.04922124169365547,0.05114742628349477,0.06011310612073102,0.06982810454535597,0.07461023399537071,0.07688206313052268
29,"'Tm', 'LDA'",0.07101144598579097,0.07916166595814861,0.07956819633438852,0.046369666159207054,0.0495545211597881,0.045707594723694796,0.041072676839979866,0.04654003419424419,0.045246125181849894,0.053576629683351217,0.06058479020412643,0.058486050801006155
30,"'Tm', 'Lex'",0.07984398680933918,0.09775915902747356,0.08349061714705279,0.05043430910178574,0.05949783460509328,0.047660982479241075,0.03942895796320047,0.04619154380372701,0.044260974717901594,0.05745556003161138,0.07439059983012038,0.05933456514180732
31,"'Tm', 'Lex', 'LDA'",0.07300116571011357,0.08036707264326745,0.0816798172669287,0.047630575286549494,0.050669436981000994,0.046900401297259406,0.04075139986935488,0.04542063449711559,0.04552568599270507,0.0537868626687287,0.06137626625493899,0.0587863803158376
32,"'Tm', 'Lex', 'Lsa'",0.08242366326460773,0.10349626770602897,0.0803872855230158,0.049245930637943705,0.06018265102942108,0.045325166742641185,0.0411062470446925,0.047883987638490604,0.04287730138768973,0.05884223030592813,0.07559678073819495,0.05734302435672439
33,"'Tm', 'Lex', 'Lsa', 'LDA'",0.07249063720419005,0.08561740135564508,0.07698875159619376,0.044502443105697995,0.049254270794412955,0.04315577501972582,0.03775594916956843,0.04623803578239656,0.04041659079103794,0.050969588867889666,0.06061563578333926,0.0543324785643942
34,"'Tm', 'Lex', 'Lsa', 'Tr'",0.07516245358017186,0.09790158939299076,0.07575594770437932,0.04437032739358799,0.0514161897658263,0.04161197398040736,0.03674011566790149,0.045064421775155156,0.03907832100887064,0.05571783964891176,0.0739591375343351,0.056127434751087536
35,"'Tm', 'Lex', 'Lsa', 'Tr', 'LDA'",0.07643269602255696,0.09322499491240768,0.07906849934488754,0.04561543205806531,0.04945308042094615,0.04386280224859432,0.03606747714772158,0.04190019798654962,0.039594582369488186,0.054198311978110494,0.06422312415647839,0.05768011164392211
36,"'Tm', 'Lex', 'Luhn'",0.08647955688407087,0.09693542917364122,0.0971678351464966,0.05721513242618686,0.06139873860227386,0.0588509836803247,0.04828640452241322,0.05642375193835853,0.05417832156390848,0.07239552695225746,0.08250112657730695,0.08226265447825343
37,"'Tm', 'Lex', 'Luhn', 'LDA'",0.08038894678970142,0.08607976467512456,0.08959306099254664,0.050393544665677484,0.05251638295544928,0.05057839602541332,0.0443965407711773,0.046807700577291056,0.05056634834656723,0.06294322782538257,0.06708332118629025,0.06918879502686474
38,"'Tm', 'Lex', 'Luhn', 'Lsa'",0.08268030962261075,0.09288246516965894,0.08977930703470152,0.055867079935928064,0.06257537493901946,0.05383600257144228,0.041023930429784534,0.04551529066585385,0.04663810151901417,0.06253917832330874,0.07204468126996455,0.0671913208628226
39,"'Tm', 'Lex', 'Luhn', 'Lsa', 'LDA'",0.07740546728266826,0.08592997881336435,0.08588463003598745,0.04728417818050425,0.05153437742650617,0.046280458439100766,0.04489390487622413,0.05082616598698125,0.04897160013396388,0.0597878246102934,0.06408669656347125,0.06702957945024417
40,"'Tm', 'Lex', 'Luhn', 'Lsa', 'Tr'",0.07974895583922594,0.09477008682738189,0.08623946250770015,0.05093875268224277,0.05962988193136841,0.04916916409392208,0.041188222545024196,0.046264907842716335,0.047028501242098016,0.05836944636968512,0.07229759408119386,0.06325713020108165
41,"'Tm', 'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.07379465035555959,0.08688959571762106,0.07969345780120259,0.04555446232939829,0.050299251251071715,0.044074919242191174,0.039554201971687165,0.045772701175180175,0.04359303066655306,0.0596882716243614,0.06718975616366928,0.06583990627255422
42,"'Tm', 'Lex', 'Luhn', 'Tr'",0.08483841462300365,0.0991682036057071,0.08786003819744638,0.049083840561383534,0.05147861499126059,0.04967811264416679,0.04100542776734537,0.04669574144933932,0.04588721584509333,0.06024899384110285,0.07102333221534758,0.06440963307870441
43,"'Tm', 'Lex', 'Luhn', 'Tr', 'LDA'",0.0810274224660353,0.09433409766029979,0.0849643442111692,0.0489306449393874,0.05202521786056947,0.04899961350079151,0.0399274235198838,0.04633402315931198,0.04494402187110488,0.059120290247694406,0.07198557282563958,0.06164824360609403
44,"'Tm', 'Lex', 'Tr'",0.07601715885059314,0.10245717317978721,0.07356351419397646,0.04992630295696202,0.05997563201976461,0.04729192345354722,0.042008825482744885,0.058046176248980084,0.044965990103159596,0.05944446839441863,0.07844111899339638,0.0579261212880879
45,"'Tm', 'Lex', 'Tr', 'LDA'",0.07212362585807021,0.09093560811197687,0.07463662750808173,0.04362268994473156,0.04713537242171036,0.04379792081717808,0.03687108742315525,0.04394769053711582,0.04432486854612437,0.056964830353149656,0.07251607791277093,0.05769936356539008
46,"'Tm', 'Lsa'",0.07773665024156973,0.09578394755870671,0.0797080576250269,0.04913896039883235,0.059407587473891625,0.045693647957374586,0.03888911262389203,0.04363187863630597,0.042688970320877234,0.057695856384766764,0.0735639437860329,0.05802672344588524
47,"'Tm', 'Lsa', 'LDA'",0.0740035995626358,0.08768914632369688,0.07759976143191924,0.045461145244597115,0.05085143145157036,0.04356282493493801,0.03804020963084806,0.045598047270619134,0.040866988880291194,0.053398038610816684,0.06514342278323187,0.05466723183683373
48,"'Tm', 'Lsa', 'Tr'",0.08396077855756763,0.10859273874344186,0.083777745060224,0.0460185392798034,0.052785269544173626,0.043696213086726034,0.042841705121237125,0.0494289130203759,0.04619643183965956,0.06144543794271167,0.08068991330971349,0.061767619876827266
49,"'Tm', 'Lsa', 'Tr', 'LDA'",0.07610698412047934,0.0934356755259623,0.07821087762291189,0.04600573507264576,0.049918907999740185,0.04418629078616711,0.03724410842789303,0.04273845661414162,0.04062092532757083,0.054627416284582585,0.06653772126443638,0.05715618482415077
50,"'Tm', 'Luhn'",0.08646738282982616,0.0962298704887977,0.09799563383583232,0.05715092743084467,0.06132615366405226,0.05878250692652855,0.05029130601796803,0.05670869380451452,0.05772113717190991,0.07263446798673694,0.08329191584230039,0.07934641661592055
51,"'Tm', 'Luhn', 'LDA'",0.07821489582603824,0.085651358188732,0.08557086638429498,0.0494602008854716,0.05154680308032127,0.049407193203502536,0.04539595363447031,0.04932149399099287,0.04976530859661489,0.06472751858548297,0.06962074919858038,0.0696322047025483
52,"'Tm', 'Luhn', 'Lsa'",0.0800132328373127,0.09050319552271452,0.08808778020404756,0.05538376733662277,0.06213368990410348,0.053466318646508,0.042150237878231356,0.04749358593312611,0.047414469280622776,0.0641597551771916,0.07312842823993942,0.06945475681823997
53,"'Tm', 'Luhn', 'Lsa', 'LDA'",0.07747186583249029,0.08714897817624209,0.08538959017309475,0.04734154828635135,0.05172497219164985,0.04627137957070101,0.04191879555878592,0.048880048532131654,0.04627409852335252,0.05960221296137935,0.06330904218747141,0.06730430415114255
54,"'Tm', 'Luhn', 'Lsa', 'Tr'",0.0840638130417635,0.09653489151211245,0.09201091514709368,0.051808858971297576,0.06054290544582986,0.049989649948267836,0.04423678545121399,0.04794505235384321,0.05038851590849837,0.0569156921300119,0.07107355341874624,0.061171376770454554
55,"'Tm', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.0814467087441121,0.09167445754287365,0.09141615017762382,0.04839103995810537,0.051840466160496555,0.048620928014152985,0.042891440565209105,0.048408191922574076,0.04826908159048245,0.05990831987946367,0.06865353451511758,0.0667048130779628
56,"'Tm', 'Luhn', 'Tr'",0.08507270834284773,0.09773905661022485,0.0876945381243551,0.04971360812138673,0.05225039240240856,0.049952409798535755,0.03920028744105065,0.04489540010240036,0.04519410128302301,0.059131297589431676,0.069549287079979,0.06165431542016405
57,"'Tm', 'Luhn', 'Tr', 'LDA'",0.08516604929791087,0.09338801973277905,0.08816657225758798,0.051144268204880654,0.05278228516898047,0.05128652577494238,0.04114166474529421,0.04557603342432331,0.04568543650927014,0.06495062332837677,0.07229633434764436,0.0665267407108595
58,"'Tm', 'Tr'",0.08306873328969576,0.10556742114782106,0.07856588327120365,0.04998894700526343,0.05938344561061317,0.047591003483732644,0.044069989014493625,0.06025257815030711,0.0461217871605874,0.0629294327497529,0.08092060768024684,0.058628615964638614
59,"'Tm', 'Tr', 'LDA'",0.07911192538163037,0.09292612292465725,0.08025603308556438,0.044541245478307685,0.047647709678311424,0.044732091339075304,0.039478636773891046,0.0455748803214233,0.045749792853075205,0.058777899630125245,0.07130118688273376,0.058802409247694386
60,"'Tm',",0.07874251982373622,0.09756344934931406,0.08294664521856315,0.04870167722329183,0.05792453634221851,0.04614547744527606,0.04138978437835265,0.049347788578503214,0.04572657749257424,0.058574774300864045,0.07613225611460159,0.061023776176710405
61,"'Tr', 'LDA'",0.08721468841313372,0.0888234290930668,0.0980387243472252,0.03968184905600477,0.03706742562619087,0.04612070844360942,0.05081978375691194,0.0480085360594808,0.08172570094551322,0.06655381387902554,0.06564698463228952,0.08682057055578019
