,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
17,"'Lsa', 'LDA'",0.053930875732454996,0.08632401593386602,0.04378013734025871,0.02982756107734414,0.04753275983970133,0.022121326376909653,0.025395485913587753,0.043356298418899326,0.02082576997461225,0.03426273227130369,0.05841887203574781,0.028020592652345036
18,"'Lsa', 'Tr'",0.06292097003976242,0.09720849328006345,0.05548923974024473,0.03035997322612094,0.0411932289330307,0.024718107810336214,0.029348006988284523,0.04524639042654348,0.0269027931496958,0.04216236299975849,0.07105606516802855,0.037112269768580404
19,"'Lsa', 'Tr', 'LDA'",0.058308734086281455,0.09560475148341568,0.05008226207242221,0.02796598966627472,0.04080012119080527,0.022055562392439883,0.026490198575461376,0.04666538038057581,0.02351487221792906,0.037874052138035214,0.0675179018814128,0.03349164544653356
20,"'Lsa',",0.05480922874709206,0.08813075714306515,0.04426041644237526,0.029008618186291024,0.04701339098318253,0.021384032868056662,0.025145719994515033,0.04183051394811114,0.02085119475461863,0.032587388172540026,0.05941788719862846,0.026239251007597688
21,"'Luhn', 'LDA'",0.07427135972827295,0.09937234601032495,0.06619469024660492,0.04500893168847255,0.05660884540905334,0.03831116349351649,0.04125282190003869,0.05802720549892253,0.03554128549012796,0.05406733784158968,0.07470713028029059,0.0474555377946124
22,"'Luhn', 'Lsa'",0.08267075663533978,0.10838078843327559,0.072000083450257,0.051250326932013784,0.06956627149933471,0.04152906436529406,0.0399432076882357,0.05503412867620361,0.03474508970869478,0.05881995665190442,0.08211405056707356,0.05047116654568497
23,"'Luhn', 'Lsa', 'LDA'",0.07513283127896159,0.10323745297950272,0.06488391157585198,0.04139999978586357,0.05920398649452561,0.032583264791968686,0.03744338326533288,0.054832273589104016,0.03169506276293043,0.05347714547965777,0.07744288123335422,0.04504894973626384
24,"'Luhn', 'Lsa', 'Tr'",0.07362953546578847,0.09859863693618567,0.06432749596858758,0.04038881682870513,0.05480829258579593,0.03265709814722005,0.03975055995635749,0.05161976773581309,0.03513176709755948,0.048105461079157086,0.06692789811505581,0.042408603226934675
25,"'Luhn', 'Lsa', 'Tr', 'LDA'",0.07301384401906065,0.10054305663098834,0.06371761282720158,0.037242717349401024,0.051448322166261204,0.029917190600718447,0.03531028112340914,0.04880829120938513,0.03096612360580854,0.04996995901617305,0.0732322827313375,0.04274712999988363
26,"'Luhn', 'Tr'",0.0829509689194819,0.10950471667599884,0.07890271941578232,0.035544832281927494,0.04183507618363782,0.03309106471284638,0.043441569494050085,0.05916075812072087,0.04754620969896116,0.05765253645856688,0.07625248580414974,0.05297673900766755
27,"'Luhn', 'Tr', 'LDA'",0.07900815513051586,0.09527554654528907,0.07577504217645788,0.04252295416837445,0.04819761625605521,0.03885404488696144,0.03870078749863088,0.04715211120736861,0.03781077601427162,0.053956716917654614,0.06459392290213162,0.05476089414429122
28,"'Luhn',",0.0803349502868375,0.10715297740789047,0.07699458936042287,0.05309674012645915,0.06424871870014164,0.04655652321343814,0.041826467694782626,0.05600609195429465,0.040072121981576954,0.061730387099785476,0.07706752761089938,0.06331887204252448
29,"'Tm', 'LDA'",0.07039034012042777,0.08767106355941108,0.06340078860367097,0.03629182522296426,0.05017915704172839,0.029126684652827348,0.029663217710307124,0.038390732619524595,0.02795404782663178,0.044762136067826454,0.06051929825264754,0.04042629928349695
30,"'Tm', 'Lex'",0.06974177367666652,0.09539828434066225,0.06029282033871996,0.03922525691619934,0.055885985719343764,0.030851648863369562,0.03534980808629078,0.0494108007832554,0.03056092036774096,0.041870722815327825,0.06415187649616122,0.03625891080256897
31,"'Tm', 'Lex', 'LDA'",0.0683295214838043,0.0898245970041077,0.05923241064438186,0.036458480222601765,0.05156976266281716,0.028733461400917468,0.030206773229462466,0.040964987591031114,0.027145222059761435,0.045608863609130974,0.06683292906794837,0.03874000809176935
32,"'Tm', 'Lex', 'Lsa'",0.06581008984594927,0.09469253471271719,0.05560555417529659,0.03807755750620433,0.057959592146671554,0.02912903785968918,0.030089174129954033,0.04715902627138572,0.02557866040096317,0.0476118570498735,0.07273491066613012,0.03972284276821905
33,"'Tm', 'Lex', 'Lsa', 'LDA'",0.06398059047435252,0.09305694121617493,0.05339025580472168,0.03572950182317009,0.05325023623961182,0.027341753265494987,0.028023677219970223,0.04257616620925391,0.02402093907790445,0.04430039017926886,0.07056632684878163,0.03651954664606397
34,"'Tm', 'Lex', 'Lsa', 'Tr'",0.07153949610911513,0.1016138452480728,0.061015181229146016,0.035307445458249084,0.05224753171237337,0.02746089022630688,0.034569504199039015,0.052029634175600435,0.029256563790416246,0.04721847925125732,0.07605033875547627,0.03959524331835475
