,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
0,"'LDA',",0.05279634056568371,0.0757352913592435,0.04728494087830975,0.02314999042629583,0.03412516282142332,0.018080321185874913,0.026993462483423124,0.037753988094256695,0.0244049559516095,0.03820234945060446,0.05862583994317312,0.033803499493605456
1,"'Lex', 'LDA'",0.0670499443360022,0.08488087261250908,0.0649066693564718,0.03736090367251507,0.04883661967314375,0.031415639315745605,0.03094691741829928,0.03672146936135233,0.03251062503625895,0.046195078181846934,0.06009065078742896,0.04488684468031374
2,"'Lex', 'Lsa'",0.06306836796779006,0.07918655312005607,0.05879576744548494,0.03280749109016424,0.04501637349874736,0.026407651128424265,0.029865778867131952,0.03674163767212598,0.02825552847115759,0.044054290279395905,0.06396640352670958,0.03988976293557957
3,"'Lex', 'Lsa', 'LDA'",0.06292180723210841,0.08128289904044049,0.05850413454504945,0.031922016846910976,0.04418927972230241,0.025673887719593575,0.029874816166086223,0.03773463609901151,0.028379015243761962,0.04409678909524636,0.06231620774197051,0.0404215850081917
4,"'Lex', 'Lsa', 'Tr'",0.06863026436679912,0.09086523572758608,0.06562081756344579,0.04340637347186152,0.05360533459613064,0.038208503599858834,0.037529335806796404,0.04885227619246003,0.03621927506901294,0.05056736812383685,0.07284309268889033,0.047333765059588404
5,"'Lex', 'Lsa', 'Tr', 'LDA'",0.06974769105713406,0.09104748575946822,0.06634573849799226,0.042010712708421216,0.04939967585208207,0.03746137437462033,0.03742763224065669,0.04608282086142404,0.036897183134040876,0.05226828292399412,0.07063505197404392,0.04905207538209551
6,"'Lex', 'Luhn'",0.08328876953830974,0.10512532237408512,0.08065122944611702,0.05090786521008543,0.05992607055145188,0.04656339973665433,0.046930187890748876,0.05927504169020792,0.047008228823554495,0.06322356468284332,0.08142019781717956,0.059645782876022485
7,"'Lex', 'Luhn', 'LDA'",0.08186353806944963,0.096159286602089,0.0797124879817976,0.049076289892471786,0.057898638464068466,0.04408501573764778,0.049147640822365585,0.05877462529029159,0.04662641585133736,0.06373395487137214,0.07669436229823763,0.06021792103837858
8,"'Lex', 'Luhn', 'Lsa'",0.07903513086255373,0.09744877314017258,0.07667801137926059,0.05198240547265396,0.06766076206638716,0.0439987699296145,0.03911268477014942,0.051280196604827744,0.036760949061286824,0.057193421824542026,0.07422489211800229,0.05510441523157818
9,"'Lex', 'Luhn', 'Lsa', 'LDA'",0.08540735802071163,0.10013100886423852,0.0827269386508778,0.05239669365719247,0.06754669503860494,0.04402059313186104,0.04332544090701483,0.05043178385398473,0.04200595195921645,0.060964262253906755,0.07274176487596039,0.058861070313104696
10,"'Lex', 'Luhn', 'Lsa', 'Tr'",0.07909096466404593,0.09747408166145849,0.074690246136345,0.046626934770573225,0.05729512618826385,0.04073798734091625,0.04238689329738918,0.05106529989849667,0.04071717687791973,0.06065651809209574,0.07820512282902015,0.05585382121190663
11,"'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.07284907404114675,0.08842674250414079,0.07054813607421602,0.043827306117588644,0.052552789020805055,0.038889887288771276,0.04097723615592837,0.04711476688751891,0.04032561215365956,0.05941447362737837,0.0744491600293651,0.056399928166293974
12,"'Lex', 'Luhn', 'Tr'",0.09119753159764549,0.10515798733587438,0.08818338581940743,0.049777452198163236,0.05255095260488482,0.04904360264199994,0.04729820723665347,0.05563118572666423,0.04341183267626532,0.06893941910261264,0.07894174391117532,0.0693512632384296
13,"'Lex', 'Luhn', 'Tr', 'LDA'",0.08340641494028796,0.09525131000011279,0.08077919665723753,0.04394630059507749,0.04615639463776874,0.04313290856664363,0.042209159989944574,0.048556499042772636,0.040810052778713954,0.061676138205437034,0.06854418774599977,0.06158505391122287
