Tm,Lex,Luhn,Lsa,Tr,LDA
1.84,0.030242596549968803,29,-0.1870970085183897,0.0406667399241744,0.708513081899488
5.5200000000000005,0.04101552291563685,30,-0.17503972045909158,0.05170750445486612,0.6974985525405929
1.84,0.04200746633902124,27,-0.214004275787424,0.05383702558002955,0.6910726955011155
0.0,0.03047343383400372,22,-0.1526628259463192,0.041678740613096364,0.6655141603064705
0.92,0.05097114654103334,37,-0.19511284001590692,0.05791505570264599,0.7075460058777088
2.7600000000000002,0.08072754849265029,39,-0.12521937687577597,0.08344332405353139,0.7224057465349217
0.0,0.04203529256603877,0,-0.21586883511065075,0.008904621157576956,0.26666666666666666
0.92,0.044996316659732374,22,-0.1799672054432813,0.04387630224251761,0.6870604394292813
2.7600000000000002,0.050030498600275225,37,-0.1747785493958773,0.06447461021652964,0.6810422455212193
0.0,0.05662393277534116,55,-0.1765811321134701,0.06274462982207601,0.7398106083662755
0.92,0.06305801826751344,14,-0.1506353432780936,0.06749770546526564,0.6650659188984789
2.7600000000000002,0.03771844164314183,15,-0.18709660499620512,0.055533293006470696,0.6654396572972293
0.92,0.03930936500937503,17,-0.1884961391446365,0.054803315168152886,0.6916169780283753
1.84,0.027900070858959132,33,-0.18797393486008104,0.033048310264771015,0.7068553632309591
1.84,0.015917118005637457,33,-0.1827922590606435,0.024965535543859118,0.6689769849560561
3.68,0.06525683841361814,29,-0.08380003993783151,0.06981727455670542,0.6927676792995862
4.6000000000000005,0.0738642839775964,34,-0.17218575567983987,0.06991498147077047,0.7212169805429928
4.6000000000000005,0.0737171757591542,24,-1.7890679140097745e-15,0.07549449218702388,0.6921494848843905
4.6000000000000005,0.05878717312817962,40,-0.18788149231814943,0.06577283198049044,0.7069501134731903
1.84,0.018480951959906164,20,-0.15036789573270962,0.022596722003375258,0.5930121528266613
0.0,0.038965474216276,18,-0.15250151244482393,0.049551466349930046,0.3768424640551123
0.0,0.04034749589190392,0,-0.08840241994663349,0.007802117647058825,0.26666666666666666
2.7600000000000002,0.06110528699077089,24,-0.17091918156821628,0.06510615165239508,0.6903108440120025
6.44,0.03917824242514334,21,-0.16211629990953322,0.0515081565765043,0.7027266214463612
0.0,0.02223435584516377,0,-0.15875321684740412,0.005442811083287368,0.26666666666666666
0.0,0.041797282755203516,22,-0.023060497002583575,0.05010965378275825,0.6084290079198147
0.92,0.04045136636504798,29,-0.17639359191906184,0.04694672977176757,0.7083633978114121
10.120000000000001,0.08072283813557234,48,-0.22344116301536054,0.09824797206527336,0.7528311183564054
0.92,0.03099540627874246,27,-0.16380634742344002,0.03282311543814004,0.6637746610396112
11.96,0.03327822455973363,44,-0.20297679970840105,0.04621020599782596,0.7233247991542369
2.7600000000000002,0.03353508101104233,14,-0.12221620099883573,0.03974050321432005,0.6649604563624611
0.92,0.037629614125178526,15,-0.13556617102767513,0.03859869213812609,0.6205860850860332
5.5200000000000005,0.06659168292500178,37,-0.18287652068969235,0.07943312314218151,0.7083242551989755
0.92,0.04358029455857753,27,-0.22492236657876905,0.056284347695260764,0.7044478704414799
0.0,0.08434115822584184,34,-0.17348981041813033,0.08250635713863207,0.7227413224872058
2.7600000000000002,0.03858413742814042,36,-0.20038900297362144,0.04817794332070346,0.6927186888689455
1.84,0.03171169742673297,15,-0.19346837138103204,0.023887626269661302,0.6657040706247964
0.0,0.058847391446707226,20,-0.18905514616163824,0.05761427449793472,0.702191021386926
2.7600000000000002,0.056219876241651714,34,-0.12470805541856628,0.06168521279058601,0.7170434014933196
1.84,0.051144229265740755,26,-0.16709242420450246,0.07173859569022985,0.7208390925085312
0.92,0.04391953021592417,37,-0.18081150837238708,0.053780956874589635,0.7291905560877614
3.68,0.058612412608814925,24,-0.16292758305326324,0.05329485181849884,0.7089860125241056
0.0,0.05998737526668683,0,-0.15484240458283954,0.013770803415337502,0.26666666666666666
4.6000000000000005,0.0320154519320134,26,-0.1766760272063848,0.03822885993526386,0.6900778710678025
2.7600000000000002,0.04629027649419503,41,-0.19667658324005727,0.056114106096884594,0.7190471313025009
1.84,0.038930188996890804,23,-0.06617343853945168,0.04611910330347933,0.6657514308142303
0.0,0.04962701883836527,20,-0.2176703613614656,0.07285802354003708,0.708794010144327
1.84,0.050312485813538005,23,-0.16155100533769506,0.06163556097389922,0.6910788420882609
1.84,0.01638033996323524,8,-0.19704772312752136,0.023646641402438905,0.6157545072294413
