"('Tm',)"
0.28744828701019287
0.2648645043373108
0.3276636799176534
0.05929414927959442
0.05356926222642263
0.06909167766571045
0.16177706917126974
0.14838571349779764
0.18550787369410196
0.20801234245300293
0.19121120373408
0.23788148164749146
