"('Tm',)"
0.2948840260505676
0.42969226837158203
0.22801742951075235
0.06410684684912364
0.09455378850301106
0.04925869405269623
0.15501275658607483
0.22641082604726157
0.1197473406791687
0.21978666385014853
0.3217358390490214
0.1695766051610311
