"('Tm',)"
0.3000447948773702
0.2767670353253682
0.34140539169311523
0.05965964496135712
0.05477509399255117
0.06837776799996693
0.16387829184532166
0.150382270415624
0.1876240372657776
0.21529767910639444
0.19860047101974487
0.2454889416694641
