"('Tm',)"
0.31718188524246216
0.3530738751093547
0.2972670992215474
0.06414394080638885
0.07198478281497955
0.05986508230368296
0.16659255822499594
0.18510095278422037
0.15627393126487732
0.22802980740865073
0.25428928931554157
0.21352410316467285
